,iter,geneset,stratified,model,test accuracy,test balanced accuracy,Test_ROC
0,0,LINCS,False,RandomForest,0.7058823529411765,0.6788766788766789,0.7488807488807488
1,1,LINCS,False,RandomForest,0.7745098039215687,0.7790322580645161,0.8798387096774193
2,2,LINCS,False,RandomForest,0.6764705882352942,0.6553030303030303,0.765993265993266
3,3,LINCS,False,RandomForest,0.7352941176470589,0.7259316770186335,0.8326863354037267
4,4,LINCS,False,RandomForest,0.6470588235294118,0.6470588235294118,0.7524029219530951
5,0,COSMIC,False,RandomForest,0.696078431372549,0.6568548387096774,0.7887096774193548
6,1,COSMIC,False,RandomForest,0.7254901960784313,0.6483416628805089,0.7941844616083599
7,2,COSMIC,False,RandomForest,0.696078431372549,0.6863354037267081,0.765527950310559
8,3,COSMIC,False,RandomForest,0.6372549019607843,0.6166666666666667,0.6976190476190476
9,4,COSMIC,False,RandomForest,0.6666666666666666,0.6275946275946276,0.7273097273097273
