Drug,Tissue,Model,Features,Test Accuracy,Test Balanced Accuracy,Test ROC AUC
Pembro,STAD,RandomForest,vogelstein,0.7777777777777778,0.6785714285714286,0.8571428571428572
Pembro,STAD,RandomForest,vogelstein,0.7777777777777778,0.5,0.5714285714285714
Pembro,STAD,RandomForest,vogelstein,0.8888888888888888,0.75,0.5714285714285714
Pembro,STAD,RandomForest,vogelstein,0.7777777777777778,0.5,0.5714285714285714
Pembro,STAD,RandomForest,vogelstein,0.7777777777777778,0.6785714285714286,0.8571428571428572
Pembro,STAD,RandomForest,vogelstein,0.8888888888888888,0.75,0.8571428571428572
Pembro,STAD,RandomForest,vogelstein,0.6666666666666666,0.42857142857142855,0.4285714285714286
Pembro,STAD,RandomForest,vogelstein,0.6666666666666666,0.6071428571428572,0.5
Pembro,STAD,RandomForest,vogelstein,0.7777777777777778,0.6785714285714286,0.5
Pembro,STAD,RandomForest,vogelstein,0.5555555555555556,0.5357142857142857,0.2857142857142857
Pembro,STAD,RandomForest,vogelstein,0.5555555555555556,0.5357142857142857,0.6428571428571429
Pembro,STAD,RandomForest,vogelstein,0.6666666666666666,0.7857142857142857,0.5714285714285714
Pembro,STAD,RandomForest,vogelstein,0.6666666666666666,0.42857142857142855,0.6428571428571429
Pembro,STAD,RandomForest,vogelstein,0.8888888888888888,0.75,1.0
Pembro,STAD,RandomForest,vogelstein,0.6666666666666666,0.42857142857142855,0.2142857142857143
Pembro,STAD,RandomForest,vogelstein,0.7777777777777778,0.6785714285714286,0.7142857142857143
Pembro,STAD,RandomForest,mdsig,0.7777777777777778,0.8571428571428572,0.8571428571428571
Pembro,STAD,RandomForest,mdsig,0.7777777777777778,0.5,0.9285714285714286
Pembro,STAD,RandomForest,mdsig,0.8888888888888888,0.75,0.6428571428571428
Pembro,STAD,RandomForest,mdsig,0.8888888888888888,0.75,1.0
Pembro,STAD,RandomForest,mdsig,0.8888888888888888,0.75,0.7142857142857143
Pembro,STAD,RandomForest,mdsig,0.8888888888888888,0.75,0.9285714285714286
Pembro,STAD,RandomForest,mdsig,0.8888888888888888,0.75,0.9285714285714286
Pembro,STAD,RandomForest,mdsig,0.7777777777777778,0.5,0.8214285714285714
Pembro,STAD,RandomForest,mdsig,0.6666666666666666,0.42857142857142855,0.7142857142857142
Pembro,STAD,RandomForest,mdsig,0.7777777777777778,0.5,0.7142857142857142
Pembro,STAD,RandomForest,mdsig,0.7777777777777778,0.5,0.5
Pembro,STAD,RandomForest,mdsig,1.0,1.0,1.0
Pembro,STAD,RandomForest,mdsig,0.7777777777777778,0.5,0.9285714285714285
Pembro,STAD,RandomForest,mdsig,0.8888888888888888,0.75,0.8571428571428572
Pembro,STAD,RandomForest,mdsig,0.8888888888888888,0.75,1.0
Pembro,STAD,RandomForest,mdsig,0.8888888888888888,0.75,0.7857142857142857
Pembro,STAD,RandomForest,mdsig,0.8888888888888888,0.75,0.7142857142857143
Pembro,STAD,RandomForest,mdsig,0.8888888888888888,0.75,0.5
Pembro,STAD,RandomForest,mdsig,0.7777777777777778,0.5,1.0
Pembro,STAD,RandomForest,mdsig,0.6666666666666666,0.42857142857142855,0.35714285714285715
Pembro,STAD,RandomForest,mdsig,0.5555555555555556,0.5357142857142857,0.5357142857142857
Pembro,STAD,RandomForest,mdsig,1.0,1.0,1.0
Pembro,STAD,RandomForest,mdsig,0.5555555555555556,0.5357142857142857,0.5357142857142857
Pembro,STAD,RandomForest,mdsig,0.7777777777777778,0.6785714285714286,0.5
Pembro,STAD,RandomForest,mdsig,0.6666666666666666,0.42857142857142855,0.7857142857142857
Pembro,STAD,RandomForest,auslander,0.7777777777777778,0.6785714285714286,0.9285714285714286
Pembro,STAD,RandomForest,auslander,1.0,1.0,1.0
Pembro,STAD,RandomForest,auslander,0.7777777777777778,0.6785714285714286,0.5714285714285714
Pembro,STAD,RandomForest,auslander,0.7777777777777778,0.6785714285714286,0.7857142857142857
Pembro,STAD,RandomForest,auslander,0.8888888888888888,0.9285714285714286,0.8571428571428572
Pembro,STAD,RandomForest,auslander,0.8888888888888888,0.9285714285714286,0.9285714285714286
Pembro,STAD,RandomForest,auslander,1.0,1.0,1.0
Pembro,STAD,RandomForest,auslander,0.6666666666666666,0.42857142857142855,0.8571428571428571
Pembro,STAD,RandomForest,auslander,1.0,1.0,1.0
Pembro,STAD,RandomForest,auslander,0.8888888888888888,0.75,0.7142857142857143
Pembro,STAD,RandomForest,auslander,1.0,1.0,1.0
Pembro,STAD,RandomForest,auslander,1.0,1.0,1.0
Pembro,STAD,RandomForest,auslander,0.5555555555555556,0.5357142857142857,0.7142857142857143
Pembro,STAD,RandomForest,auslander,0.7777777777777778,0.6785714285714286,0.5714285714285714
Pembro,STAD,RandomForest,auslander,0.8888888888888888,0.75,0.7857142857142857
Pembro,STAD,RandomForest,auslander,0.7777777777777778,0.5,0.5714285714285714
Pembro,STAD,RandomForest,auslander,0.6666666666666666,0.42857142857142855,0.5714285714285714
Pembro,STAD,RandomForest,auslander,0.8888888888888888,0.9285714285714286,1.0
Pembro,STAD,RandomForest,auslander,0.7777777777777778,0.6785714285714286,0.5357142857142857
Pembro,STAD,RandomForest,auslander,0.4444444444444444,0.4642857142857143,0.7142857142857143
Pembro,STAD,RandomForest,auslander,1.0,1.0,1.0
Pembro,STAD,RandomForest,auslander,0.8888888888888888,0.75,0.7142857142857143
Pembro,STAD,RandomForest,auslander,0.7777777777777778,0.6785714285714286,0.5714285714285714
Pembro,STAD,RandomForest,auslander,0.7777777777777778,0.6785714285714286,0.5714285714285714
Pembro,STAD,RandomForest,auslander,0.8888888888888888,0.75,0.8571428571428572
Pembro,STAD,RandomForest,TIDE_VALUES,0.6666666666666666,0.6071428571428572,0.5714285714285714
Pembro,STAD,RandomForest,TIDE_VALUES,0.7777777777777778,0.5,0.4642857142857143
Pembro,STAD,RandomForest,TIDE_VALUES,1.0,1.0,1.0
Pembro,STAD,RandomForest,TIDE_VALUES,0.6666666666666666,0.7857142857142857,0.6428571428571428
Pembro,STAD,RandomForest,TIDE_VALUES,0.4444444444444444,0.4642857142857143,0.5
Pembro,STAD,RandomForest,TIDE_VALUES,0.7777777777777778,0.5,0.5
Pembro,STAD,RandomForest,TIDE_VALUES,0.7777777777777778,0.8571428571428572,0.7857142857142857
Pembro,STAD,RandomForest,TIDE_VALUES,0.7777777777777778,0.6785714285714286,0.9285714285714286
Pembro,STAD,RandomForest,TIDE_VALUES,0.8888888888888888,0.9285714285714286,1.0
Pembro,STAD,RandomForest,TIDE_VALUES,0.8888888888888888,0.9285714285714286,0.8928571428571429
Pembro,STAD,RandomForest,TIDE_VALUES,0.7777777777777778,0.8571428571428572,0.8571428571428571
Pembro,STAD,RandomForest,TIDE_VALUES,0.6666666666666666,0.6071428571428572,0.7142857142857143
Pembro,STAD,RandomForest,TIDE_VALUES,0.8888888888888888,0.9285714285714286,0.8928571428571428
Pembro,STAD,RandomForest,TIDE_VALUES,0.3333333333333333,0.39285714285714285,0.5357142857142858
Pembro,STAD,RandomForest,TIDE_VALUES,0.5555555555555556,0.5357142857142857,0.6785714285714286
Pembro,STAD,RandomForest,TIDE_VALUES,0.8888888888888888,0.75,0.5357142857142857
Pembro,STAD,RandomForest,TIDE_VALUES,0.2222222222222222,0.3214285714285714,0.32142857142857145
Pembro,STAD,RandomForest,TIDE_VALUES,0.6666666666666666,0.7857142857142857,1.0
Pembro,STAD,RandomForest,TIDE_VALUES,0.5555555555555556,0.5357142857142857,0.3928571428571429
Pembro,STAD,RandomForest,TIDE_VALUES,0.6666666666666666,0.6071428571428572,0.6785714285714286
Pembro,STAD,RandomForest,TIDE_VALUES,0.8888888888888888,0.9285714285714286,0.8928571428571429
Pembro,STAD,RandomForest,TIDE_VALUES,0.7777777777777778,0.6785714285714286,0.5357142857142857
Pembro,STAD,RandomForest,TIDE_VALUES,0.6666666666666666,0.6071428571428572,0.5714285714285714
Pembro,STAD,RandomForest,TIDE_VALUES,0.4444444444444444,0.4642857142857143,0.7142857142857143
Pembro,STAD,RandomForest,TIDE_VALUES,0.4444444444444444,0.2857142857142857,0.4642857142857143
Pembro,SKCM,LogisticRegression,cosmic1,0.5769230769230769,0.5,0.5
Pembro,SKCM,LogisticRegression,cosmic1,0.6153846153846154,0.606060606060606,0.5454545454545455
Pembro,SKCM,LogisticRegression,cosmic1,0.5769230769230769,0.5,0.5
Pembro,SKCM,LogisticRegression,cosmic1,0.46153846153846156,0.4484848484848485,0.4727272727272728
Pembro,SKCM,LogisticRegression,cosmic1,0.5769230769230769,0.5484848484848485,0.4848484848484848
Pembro,SKCM,LogisticRegression,cosmic1,0.5384615384615384,0.49090909090909096,0.5878787878787879
Pembro,SKCM,LogisticRegression,cosmic1,0.5,0.5181818181818182,0.48484848484848486
Pembro,SKCM,LogisticRegression,cosmic1,0.5,0.4939393939393939,0.42424242424242425
Pembro,SKCM,LogisticRegression,cosmic1,0.5769230769230769,0.5484848484848485,0.5030303030303029
Pembro,SKCM,LogisticRegression,cosmic1,0.5769230769230769,0.5,0.5
Pembro,SKCM,LogisticRegression,cosmic1,0.5,0.5181818181818182,0.5393939393939393
Pembro,SKCM,LogisticRegression,cosmic1,0.6538461538461539,0.6393939393939394,0.6727272727272727
Pembro,SKCM,LogisticRegression,cosmic1,0.5769230769230769,0.5848484848484848,0.5878787878787879
Pembro,SKCM,LogisticRegression,cosmic1,0.6538461538461539,0.6272727272727273,0.6303030303030303
Pembro,SKCM,LogisticRegression,cosmic1,0.38461538461538464,0.38181818181818183,0.3636363636363637
Pembro,SKCM,LogisticRegression,cosmic1,0.5769230769230769,0.5484848484848485,0.49696969696969706
Pembro,SKCM,LogisticRegression,cosmic1,0.34615384615384615,0.3606060606060606,0.4121212121212121
Pembro,SKCM,LogisticRegression,cosmic1,0.5769230769230769,0.5848484848484848,0.5515151515151515
Pembro,SKCM,LogisticRegression,cosmic1,0.46153846153846156,0.4606060606060606,0.42424242424242425
Pembro,SKCM,LogisticRegression,cosmic1,0.38461538461538464,0.38181818181818183,0.4363636363636364
Pembro,SKCM,LogisticRegression,cosmic1,0.5,0.4939393939393939,0.5818181818181818
Pembro,SKCM,LogisticRegression,cosmic1,0.5384615384615384,0.5030303030303029,0.496969696969697
Pembro,SKCM,LogisticRegression,cosmic1,0.6153846153846154,0.606060606060606,0.6242424242424243
Pembro,SKCM,LogisticRegression,cosmic1,0.5384615384615384,0.5393939393939393,0.503030303030303
Pembro,SKCM,LogisticRegression,cosmic1,0.5769230769230769,0.5,0.5
Pembro,SKCM,LogisticRegression,cosmic2,0.6923076923076923,0.7090909090909091,0.5636363636363637
Pembro,SKCM,LogisticRegression,cosmic2,0.5384615384615384,0.5272727272727272,0.503030303030303
Pembro,SKCM,LogisticRegression,cosmic2,0.46153846153846156,0.4606060606060606,0.43030303030303024
Pembro,SKCM,LogisticRegression,cosmic2,0.5769230769230769,0.5848484848484848,0.5818181818181818
Pembro,SKCM,LogisticRegression,cosmic2,0.5769230769230769,0.6090909090909091,0.6787878787878788
Pembro,SKCM,LogisticRegression,cosmic2,0.46153846153846156,0.43636363636363634,0.5454545454545454
Pembro,SKCM,LogisticRegression,cosmic2,0.4230769230769231,0.41515151515151516,0.3575757575757576
Pembro,SKCM,LogisticRegression,cosmic2,0.6538461538461539,0.6636363636363636,0.6666666666666666
Pembro,SKCM,LogisticRegression,cosmic2,0.5,0.46969696969696967,0.4909090909090909
Pembro,SKCM,LogisticRegression,cosmic2,0.5769230769230769,0.5848484848484848,0.6545454545454545
Pembro,SKCM,LogisticRegression,cosmic2,0.6153846153846154,0.5818181818181818,0.6060606060606061
Pembro,SKCM,LogisticRegression,cosmic2,0.5384615384615384,0.5151515151515151,0.4848484848484849
Pembro,SKCM,LogisticRegression,cosmic2,0.6538461538461539,0.6515151515151515,0.5575757575757576
Pembro,SKCM,LogisticRegression,cosmic2,0.5384615384615384,0.5272727272727272,0.4909090909090909
Pembro,SKCM,LogisticRegression,cosmic2,0.46153846153846156,0.4484848484848485,0.4303030303030303
Pembro,SKCM,LogisticRegression,cosmic2,0.5769230769230769,0.5,0.5
Pembro,SKCM,LogisticRegression,cosmic2,0.4230769230769231,0.403030303030303,0.3090909090909091
Pembro,SKCM,LogisticRegression,cosmic2,0.46153846153846156,0.4606060606060606,0.43636363636363634
Pembro,SKCM,LogisticRegression,cosmic2,0.5384615384615384,0.5151515151515151,0.5030303030303029
Pembro,SKCM,LogisticRegression,cosmic2,0.6538461538461539,0.6515151515151515,0.6606060606060606
Pembro,SKCM,LogisticRegression,cosmic2,0.5384615384615384,0.5393939393939393,0.48484848484848486
Pembro,SKCM,LogisticRegression,cosmic2,0.5384615384615384,0.5636363636363637,0.6484848484848484
Pembro,SKCM,LogisticRegression,cosmic2,0.46153846153846156,0.48484848484848486,0.5272727272727273
Pembro,SKCM,LogisticRegression,cosmic2,0.6153846153846154,0.606060606060606,0.5696969696969696
Pembro,SKCM,LogisticRegression,cosmic2,0.6153846153846154,0.606060606060606,0.6545454545454544
Pembro,SKCM,LogisticRegression,cosmic,0.5,0.4818181818181818,0.5393939393939394
Pembro,SKCM,LogisticRegression,cosmic,0.6153846153846154,0.5939393939393939,0.503030303030303
Pembro,SKCM,LogisticRegression,cosmic,0.4230769230769231,0.42727272727272725,0.44242424242424244
Pembro,SKCM,LogisticRegression,cosmic,0.7307692307692307,0.7181818181818183,0.703030303030303
Pembro,SKCM,LogisticRegression,cosmic,0.5384615384615384,0.5030303030303029,0.5454545454545454
Pembro,SKCM,LogisticRegression,cosmic,0.5769230769230769,0.5,0.5
Pembro,SKCM,LogisticRegression,cosmic,0.6153846153846154,0.5818181818181818,0.6121212121212121
Pembro,SKCM,LogisticRegression,cosmic,0.5384615384615384,0.5030303030303029,0.5696969696969697
Pembro,SKCM,LogisticRegression,cosmic,0.5,0.4818181818181818,0.5454545454545454
Pembro,SKCM,LogisticRegression,cosmic,0.6538461538461539,0.6757575757575758,0.6242424242424243
Pembro,SKCM,LogisticRegression,cosmic,0.5,0.4818181818181818,0.4424242424242425
Pembro,SKCM,LogisticRegression,cosmic,0.8076923076923077,0.796969696969697,0.7575757575757576
Pembro,SKCM,LogisticRegression,cosmic,0.5,0.4818181818181818,0.6060606060606061
Pembro,SKCM,LogisticRegression,cosmic,0.5769230769230769,0.5,0.5
Pembro,SKCM,LogisticRegression,cosmic,0.4230769230769231,0.3909090909090909,0.36363636363636365
Pembro,SKCM,LogisticRegression,cosmic,0.6153846153846154,0.606060606060606,0.5575757575757576
Pembro,SKCM,LogisticRegression,cosmic,0.5769230769230769,0.5363636363636364,0.503030303030303
Pembro,SKCM,LogisticRegression,cosmic,0.5384615384615384,0.5393939393939393,0.47878787878787876
Pembro,SKCM,LogisticRegression,cosmic,0.5769230769230769,0.5363636363636364,0.5393939393939393
Pembro,SKCM,LogisticRegression,cosmic,0.46153846153846156,0.4242424242424242,0.3939393939393939
Pembro,SKCM,LogisticRegression,cosmic,0.5384615384615384,0.5272727272727272,0.6242424242424243
Pembro,SKCM,LogisticRegression,cosmic,0.7307692307692307,0.7181818181818183,0.7030303030303031
Pembro,SKCM,LogisticRegression,cosmic,0.6153846153846154,0.606060606060606,0.6848484848484848
Pembro,SKCM,LogisticRegression,cosmic,0.5384615384615384,0.5151515151515151,0.5696969696969697
Pembro,SKCM,LogisticRegression,cosmic,0.46153846153846156,0.4727272727272727,0.42424242424242425
Pembro,SKCM,LogisticRegression,kegg,0.5769230769230769,0.5727272727272728,0.6181818181818182
Pembro,SKCM,LogisticRegression,kegg,0.7307692307692307,0.7545454545454545,0.7090909090909091
Pembro,SKCM,LogisticRegression,kegg,0.4230769230769231,0.403030303030303,0.503030303030303
Pembro,SKCM,LogisticRegression,kegg,0.38461538461538464,0.406060606060606,0.36969696969696975
Pembro,SKCM,LogisticRegression,kegg,0.5769230769230769,0.6090909090909091,0.4545454545454546
Pembro,SKCM,LogisticRegression,kegg,0.6153846153846154,0.5939393939393939,0.6
Pembro,SKCM,LogisticRegression,kegg,0.6538461538461539,0.6515151515151515,0.6909090909090909
Pembro,SKCM,LogisticRegression,kegg,0.46153846153846156,0.4606060606060606,0.5272727272727273
Pembro,SKCM,LogisticRegression,kegg,0.6538461538461539,0.6393939393939394,0.7575757575757576
Pembro,SKCM,LogisticRegression,kegg,0.6538461538461539,0.6636363636363636,0.6787878787878788
Pembro,SKCM,LogisticRegression,kegg,0.6923076923076923,0.6727272727272727,0.7212121212121212
Pembro,SKCM,LogisticRegression,kegg,0.5769230769230769,0.5727272727272728,0.6
Pembro,SKCM,LogisticRegression,kegg,0.5769230769230769,0.5727272727272728,0.6181818181818182
Pembro,SKCM,LogisticRegression,kegg,0.5,0.46969696969696967,0.5454545454545454
Pembro,SKCM,LogisticRegression,kegg,0.7692307692307693,0.7636363636363637,0.7393939393939395
Pembro,SKCM,LogisticRegression,kegg,0.5384615384615384,0.5636363636363637,0.5333333333333333
Pembro,SKCM,LogisticRegression,kegg,0.5384615384615384,0.5151515151515151,0.5151515151515151
Pembro,SKCM,LogisticRegression,kegg,0.6153846153846154,0.5939393939393939,0.6181818181818182
Pembro,SKCM,LogisticRegression,kegg,0.6923076923076923,0.6848484848484848,0.6606060606060605
Pembro,SKCM,LogisticRegression,kegg,0.8076923076923077,0.8090909090909091,0.7575757575757576
Pembro,SKCM,LogisticRegression,kegg,0.5384615384615384,0.5151515151515151,0.4545454545454546
Pembro,SKCM,LogisticRegression,kegg,0.6153846153846154,0.5939393939393939,0.7575757575757576
Pembro,SKCM,LogisticRegression,kegg,0.6538461538461539,0.6393939393939394,0.6121212121212122
Pembro,SKCM,LogisticRegression,kegg,0.7307692307692307,0.7303030303030302,0.8606060606060606
Pembro,SKCM,LogisticRegression,kegg,0.5,0.4818181818181818,0.5393939393939394
Pembro,SKCM,LogisticRegression,vogelstein,0.5,0.4939393939393939,0.48484848484848486
Pembro,SKCM,LogisticRegression,vogelstein,0.5384615384615384,0.5515151515151515,0.6121212121212121
Pembro,SKCM,LogisticRegression,vogelstein,0.6153846153846154,0.6424242424242425,0.6060606060606061
Pembro,SKCM,LogisticRegression,vogelstein,0.6538461538461539,0.6515151515151515,0.6545454545454545
Pembro,SKCM,LogisticRegression,vogelstein,0.6153846153846154,0.6181818181818182,0.5393939393939394
Pembro,SKCM,LogisticRegression,vogelstein,0.5,0.4818181818181818,0.5818181818181818
Pembro,SKCM,LogisticRegression,vogelstein,0.6538461538461539,0.6515151515151515,0.7696969696969697
Pembro,SKCM,LogisticRegression,vogelstein,0.46153846153846156,0.4727272727272727,0.503030303030303
Pembro,SKCM,LogisticRegression,vogelstein,0.5769230769230769,0.5484848484848485,0.6727272727272728
Pembro,SKCM,LogisticRegression,vogelstein,0.7307692307692307,0.7303030303030302,0.7272727272727273
Pembro,SKCM,LogisticRegression,vogelstein,0.6538461538461539,0.6272727272727273,0.6000000000000001
Pembro,SKCM,LogisticRegression,vogelstein,0.6538461538461539,0.6636363636363636,0.7212121212121212
Pembro,SKCM,LogisticRegression,vogelstein,0.5769230769230769,0.5363636363636364,0.509090909090909
Pembro,SKCM,LogisticRegression,vogelstein,0.5769230769230769,0.5484848484848485,0.6484848484848484
Pembro,SKCM,LogisticRegression,vogelstein,0.6538461538461539,0.6151515151515152,0.6121212121212121
Pembro,SKCM,LogisticRegression,vogelstein,0.6538461538461539,0.6636363636363636,0.6484848484848484
Pembro,SKCM,LogisticRegression,vogelstein,0.5769230769230769,0.5848484848484848,0.6727272727272727
Pembro,SKCM,LogisticRegression,vogelstein,0.6538461538461539,0.6272727272727273,0.6909090909090909
Pembro,SKCM,LogisticRegression,vogelstein,0.46153846153846156,0.4606060606060606,0.43636363636363634
Pembro,SKCM,LogisticRegression,vogelstein,0.6538461538461539,0.6272727272727273,0.6303030303030303
Pembro,SKCM,LogisticRegression,vogelstein,0.5769230769230769,0.5363636363636364,0.5151515151515152
Pembro,SKCM,LogisticRegression,vogelstein,0.4230769230769231,0.41515151515151516,0.4666666666666667
Pembro,SKCM,LogisticRegression,vogelstein,0.5769230769230769,0.5,0.5
Pembro,SKCM,LogisticRegression,vogelstein,0.5769230769230769,0.5606060606060606,0.5818181818181818
Pembro,SKCM,LogisticRegression,vogelstein,0.5384615384615384,0.5151515151515151,0.6424242424242425
Pembro,SKCM,LogisticRegression,mdsig,0.6153846153846154,0.6424242424242425,0.7151515151515151
Pembro,SKCM,LogisticRegression,mdsig,0.6153846153846154,0.606060606060606,0.7575757575757576
Pembro,SKCM,LogisticRegression,mdsig,0.5769230769230769,0.5848484848484848,0.5878787878787879
Pembro,SKCM,LogisticRegression,mdsig,0.6923076923076923,0.696969696969697,0.7454545454545455
Pembro,SKCM,LogisticRegression,mdsig,0.6538461538461539,0.6393939393939394,0.6848484848484848
Pembro,SKCM,LogisticRegression,mdsig,0.6538461538461539,0.6151515151515152,0.4787878787878788
Pembro,SKCM,LogisticRegression,mdsig,0.6538461538461539,0.6515151515151515,0.6242424242424243
Pembro,SKCM,LogisticRegression,mdsig,0.6923076923076923,0.696969696969697,0.6909090909090909
Pembro,SKCM,LogisticRegression,mdsig,0.46153846153846156,0.43636363636363634,0.509090909090909
Pembro,SKCM,LogisticRegression,mdsig,0.5769230769230769,0.5848484848484848,0.6242424242424243
Pembro,SKCM,LogisticRegression,mdsig,0.6923076923076923,0.6848484848484848,0.6242424242424243
Pembro,SKCM,LogisticRegression,mdsig,0.5384615384615384,0.5515151515151515,0.6666666666666667
Pembro,SKCM,LogisticRegression,mdsig,0.5384615384615384,0.5636363636363637,0.593939393939394
Pembro,SKCM,LogisticRegression,mdsig,0.6923076923076923,0.696969696969697,0.6787878787878787
Pembro,SKCM,LogisticRegression,mdsig,0.5769230769230769,0.5727272727272728,0.5696969696969697
Pembro,SKCM,LogisticRegression,mdsig,0.6538461538461539,0.6515151515151515,0.7757575757575758
Pembro,SKCM,LogisticRegression,mdsig,0.6538461538461539,0.6272727272727273,0.6666666666666667
Pembro,SKCM,LogisticRegression,mdsig,0.6538461538461539,0.6272727272727273,0.6303030303030303
Pembro,SKCM,LogisticRegression,mdsig,0.5384615384615384,0.5272727272727272,0.5212121212121212
Pembro,SKCM,LogisticRegression,mdsig,0.5,0.4818181818181818,0.5212121212121212
Pembro,SKCM,LogisticRegression,mdsig,0.6538461538461539,0.6272727272727273,0.6303030303030303
Pembro,SKCM,LogisticRegression,mdsig,0.5384615384615384,0.5636363636363637,0.6545454545454545
Pembro,SKCM,LogisticRegression,mdsig,0.46153846153846156,0.4606060606060606,0.5878787878787879
Pembro,SKCM,LogisticRegression,mdsig,0.7307692307692307,0.7181818181818183,0.7393939393939394
Pembro,SKCM,LogisticRegression,mdsig,0.6923076923076923,0.6848484848484848,0.6424242424242425
Pembro,SKCM,LogisticRegression,auslander,0.5769230769230769,0.5848484848484848,0.6181818181818182
Pembro,SKCM,LogisticRegression,auslander,0.7307692307692307,0.7181818181818183,0.7515151515151515
Pembro,SKCM,LogisticRegression,auslander,0.5,0.5060606060606061,0.496969696969697
Pembro,SKCM,LogisticRegression,auslander,0.5,0.5060606060606061,0.5636363636363637
Pembro,SKCM,LogisticRegression,auslander,0.6153846153846154,0.6181818181818182,0.6424242424242425
Pembro,SKCM,LogisticRegression,auslander,0.6153846153846154,0.6303030303030304,0.6363636363636364
Pembro,SKCM,LogisticRegression,auslander,0.5769230769230769,0.5848484848484848,0.6000000000000001
Pembro,SKCM,LogisticRegression,auslander,0.5769230769230769,0.5606060606060606,0.5515151515151515
Pembro,SKCM,LogisticRegression,auslander,0.5769230769230769,0.5727272727272728,0.5181818181818182
Pembro,SKCM,LogisticRegression,auslander,0.6923076923076923,0.7090909090909091,0.7151515151515151
Pembro,SKCM,LogisticRegression,auslander,0.46153846153846156,0.4727272727272727,0.5393939393939393
Pembro,SKCM,LogisticRegression,auslander,0.6153846153846154,0.6303030303030304,0.6606060606060606
Pembro,SKCM,LogisticRegression,auslander,0.6923076923076923,0.6848484848484848,0.7999999999999999
Pembro,SKCM,LogisticRegression,auslander,0.5769230769230769,0.5848484848484848,0.6424242424242425
Pembro,SKCM,LogisticRegression,auslander,0.6538461538461539,0.6515151515151515,0.6545454545454545
Pembro,SKCM,LogisticRegression,auslander,0.5769230769230769,0.5,0.5
Pembro,SKCM,LogisticRegression,auslander,0.6538461538461539,0.6272727272727273,0.5696969696969697
Pembro,SKCM,LogisticRegression,auslander,0.5384615384615384,0.5636363636363637,0.6
Pembro,SKCM,LogisticRegression,auslander,0.5384615384615384,0.5515151515151515,0.6363636363636364
Pembro,SKCM,LogisticRegression,auslander,0.7307692307692307,0.7424242424242424,0.8
Pembro,SKCM,LogisticRegression,auslander,0.5769230769230769,0.5727272727272728,0.5878787878787879
Pembro,SKCM,LogisticRegression,auslander,0.6923076923076923,0.696969696969697,0.7030303030303031
Pembro,SKCM,LogisticRegression,auslander,0.5769230769230769,0.5606060606060606,0.7333333333333334
Pembro,SKCM,LogisticRegression,auslander,0.6538461538461539,0.6515151515151515,0.7454545454545455
Pembro,SKCM,LogisticRegression,auslander,0.5769230769230769,0.5606060606060606,0.6303030303030304
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.6923076923076923,0.696969696969697,0.7575757575757576
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.5769230769230769,0.5484848484848485,0.6787878787878788
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.6153846153846154,0.6181818181818182,0.606060606060606
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.5,0.4939393939393939,0.5696969696969697
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.5769230769230769,0.5484848484848485,0.6727272727272727
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.6538461538461539,0.6757575757575758,0.7393939393939394
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.5769230769230769,0.5969696969696969,0.6121212121212121
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.7692307692307693,0.7393939393939394,0.7878787878787878
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.6153846153846154,0.5939393939393939,0.6666666666666666
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.5769230769230769,0.5606060606060606,0.6
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.5,0.4939393939393939,0.5818181818181818
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.7307692307692307,0.7424242424242424,0.7818181818181819
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.5769230769230769,0.5606060606060606,0.7151515151515151
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.7307692307692307,0.7181818181818183,0.7272727272727273
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.5769230769230769,0.5606060606060606,0.509090909090909
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.5769230769230769,0.5606060606060606,0.6787878787878787
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.5384615384615384,0.5393939393939393,0.5636363636363637
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.6153846153846154,0.5939393939393939,0.6787878787878787
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.5769230769230769,0.5727272727272728,0.6242424242424243
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.5769230769230769,0.5606060606060606,0.6242424242424243
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.4230769230769231,0.42727272727272725,0.5272727272727272
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.6153846153846154,0.6181818181818182,0.703030303030303
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.5769230769230769,0.5727272727272728,0.5272727272727272
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.6153846153846154,0.606060606060606,0.6242424242424243
Pembro,SKCM,LogisticRegression,TIDE_VALUES,0.6538461538461539,0.6878787878787879,0.7393939393939394
