,iter,geneset,stratified,model,test accuracy,test balanced accuracy,Test_ROC
0,0,LINCS,False,Poly_SVC,0.5957446808510638,0.5670498084291188,-1
1,1,LINCS,False,Poly_SVC,0.6595744680851063,0.6363636363636364,-1
2,2,LINCS,False,Poly_SVC,0.6170212765957447,0.5694444444444444,-1
3,3,LINCS,False,Poly_SVC,0.6595744680851063,0.6209677419354839,-1
4,4,LINCS,False,Poly_SVC,0.5531914893617021,0.5083333333333333,-1
5,5,LINCS,False,Poly_SVC,0.5957446808510638,0.6446428571428571,-1
6,6,LINCS,False,Poly_SVC,0.6382978723404256,0.5162337662337663,-1
7,7,LINCS,False,Poly_SVC,0.5319148936170213,0.536231884057971,-1
8,8,LINCS,False,Poly_SVC,0.6595744680851063,0.551948051948052,-1
9,9,LINCS,False,Poly_SVC,0.7021276595744681,0.5822510822510822,-1
10,10,LINCS,False,Poly_SVC,0.6170212765957447,0.6038306451612903,-1
11,11,LINCS,False,Poly_SVC,0.7446808510638298,0.7153679653679654,-1
12,12,LINCS,False,Poly_SVC,0.723404255319149,0.6995967741935484,-1
13,13,LINCS,False,Poly_SVC,0.7446808510638298,0.6703629032258065,-1
14,14,LINCS,False,Poly_SVC,0.6170212765957447,0.605952380952381,-1
15,15,LINCS,False,Poly_SVC,0.6382978723404256,0.6331417624521073,-1
16,16,LINCS,False,Poly_SVC,0.6595744680851063,0.6187739463601533,-1
17,17,LINCS,False,Poly_SVC,0.6808510638297872,0.5970588235294118,-1
18,18,LINCS,False,Poly_SVC,0.6595744680851063,0.6360887096774194,-1
19,19,LINCS,False,Poly_SVC,0.5957446808510638,0.6018099547511313,-1
20,20,LINCS,False,Poly_SVC,0.6382978723404256,0.6089743589743589,-1
21,21,LINCS,False,Poly_SVC,0.6808510638297872,0.659375,-1
22,22,LINCS,False,Poly_SVC,0.6170212765957447,0.5855263157894737,-1
23,23,LINCS,False,Poly_SVC,0.7021276595744681,0.6666666666666666,-1
24,24,LINCS,False,Poly_SVC,0.6595744680851063,0.6058823529411765,-1
25,25,LINCS,False,Poly_SVC,0.5106382978723404,0.462406015037594,-1
26,26,LINCS,False,Poly_SVC,0.6595744680851063,0.6190476190476191,-1
27,27,LINCS,False,Poly_SVC,0.723404255319149,0.654233870967742,-1
28,28,LINCS,False,Poly_SVC,0.6382978723404256,0.5998168498168498,-1
29,29,LINCS,False,Poly_SVC,0.46808510638297873,0.43044354838709675,-1
30,30,LINCS,False,Poly_SVC,0.7446808510638298,0.7088122605363985,-1
31,31,LINCS,False,Poly_SVC,0.5957446808510638,0.5558823529411765,-1
32,32,LINCS,False,Poly_SVC,0.7021276595744681,0.632183908045977,-1
33,33,LINCS,False,Poly_SVC,0.7446808510638298,0.6885416666666666,-1
34,34,LINCS,False,Poly_SVC,0.6170212765957447,0.576007326007326,-1
35,35,LINCS,False,Poly_SVC,0.5319148936170213,0.5245454545454545,-1
36,36,LINCS,False,Poly_SVC,0.6170212765957447,0.5511904761904762,-1
37,37,LINCS,False,Poly_SVC,0.6170212765957447,0.5421455938697317,-1
38,38,LINCS,False,Poly_SVC,0.6595744680851063,0.6136363636363636,-1
39,39,LINCS,False,Poly_SVC,0.6170212765957447,0.5470588235294118,-1
40,40,LINCS,False,Poly_SVC,0.7446808510638298,0.6980392156862745,-1
41,41,LINCS,False,Poly_SVC,0.6382978723404256,0.6635416666666667,-1
42,42,LINCS,False,Poly_SVC,0.574468085106383,0.5814176245210728,-1
43,43,LINCS,False,Poly_SVC,0.5319148936170213,0.5441176470588236,-1
44,44,LINCS,False,Poly_SVC,0.5957446808510638,0.6298701298701299,-1
45,45,LINCS,False,Poly_SVC,0.6595744680851063,0.6663306451612903,-1
46,46,LINCS,False,Poly_SVC,0.7872340425531915,0.6866515837104072,-1
47,47,LINCS,False,Poly_SVC,0.7021276595744681,0.6637931034482758,-1
48,48,LINCS,False,Poly_SVC,0.6595744680851063,0.5151209677419355,-1
49,49,LINCS,False,Poly_SVC,0.6808510638297872,0.6098039215686275,-1
50,50,LINCS,False,Poly_SVC,0.723404255319149,0.6599616858237548,-1
51,51,LINCS,False,Poly_SVC,0.6382978723404256,0.5395833333333333,-1
52,52,LINCS,False,Poly_SVC,0.5957446808510638,0.5423387096774194,-1
53,53,LINCS,False,Poly_SVC,0.6382978723404256,0.587962962962963,-1
54,54,LINCS,False,Poly_SVC,0.5531914893617021,0.5309090909090909,-1
55,55,LINCS,False,Poly_SVC,0.5531914893617021,0.5584415584415584,-1
56,56,LINCS,False,Poly_SVC,0.7021276595744681,0.6907894736842105,-1
57,57,LINCS,False,Poly_SVC,0.6170212765957447,0.6655844155844155,-1
58,58,LINCS,False,Poly_SVC,0.6382978723404256,0.5944444444444444,-1
59,59,LINCS,False,Poly_SVC,0.6382978723404256,0.6199596774193548,-1
60,60,LINCS,False,Poly_SVC,0.6170212765957447,0.5725490196078431,-1
61,61,LINCS,False,Poly_SVC,0.5957446808510638,0.5763636363636364,-1
62,62,LINCS,False,Poly_SVC,0.6382978723404256,0.5637254901960784,-1
63,63,LINCS,False,Poly_SVC,0.7446808510638298,0.6885416666666666,-1
64,64,LINCS,False,Poly_SVC,0.5957446808510638,0.5659340659340659,-1
65,65,LINCS,False,Poly_SVC,0.6595744680851063,0.6441176470588235,-1
66,66,LINCS,False,Poly_SVC,0.6382978723404256,0.6135531135531136,-1
67,67,LINCS,False,Poly_SVC,0.7021276595744681,0.6834677419354839,-1
68,68,LINCS,False,Poly_SVC,0.5957446808510638,0.48593073593073594,-1
69,69,LINCS,False,Poly_SVC,0.6170212765957447,0.562962962962963,-1
70,70,LINCS,False,Poly_SVC,0.723404255319149,0.695054945054945,-1
71,71,LINCS,False,Poly_SVC,0.6595744680851063,0.6058823529411765,-1
72,72,LINCS,False,Poly_SVC,0.6808510638297872,0.6137218045112782,-1
73,73,LINCS,False,Poly_SVC,0.7446808510638298,0.7095864661654135,-1
74,74,LINCS,False,Poly_SVC,0.7021276595744681,0.6233766233766234,-1
75,75,LINCS,False,Poly_SVC,0.6595744680851063,0.6296992481203008,-1
76,76,LINCS,False,Poly_SVC,0.6170212765957447,0.6038306451612903,-1
77,77,LINCS,False,Poly_SVC,0.7021276595744681,0.6823308270676691,-1
78,78,LINCS,False,Poly_SVC,0.5319148936170213,0.5036630036630036,-1
79,79,LINCS,False,Poly_SVC,0.7021276595744681,0.6484962406015038,-1
80,80,LINCS,False,Poly_SVC,0.6808510638297872,0.6574074074074074,-1
81,81,LINCS,False,Poly_SVC,0.6170212765957447,0.5921717171717171,-1
82,82,LINCS,False,Poly_SVC,0.723404255319149,0.6552083333333334,-1
83,83,LINCS,False,Poly_SVC,0.6808510638297872,0.652014652014652,-1
84,84,LINCS,False,Poly_SVC,0.7872340425531915,0.7313725490196079,-1
85,85,LINCS,False,Poly_SVC,0.46808510638297873,0.37104072398190047,-1
86,86,LINCS,False,Poly_SVC,0.6170212765957447,0.48854166666666665,-1
87,87,LINCS,False,Poly_SVC,0.6382978723404256,0.6048387096774194,-1
88,88,LINCS,False,Poly_SVC,0.574468085106383,0.549812030075188,-1
89,89,LINCS,False,Poly_SVC,0.5957446808510638,0.5845864661654135,-1
90,90,LINCS,False,Poly_SVC,0.5957446808510638,0.5941176470588235,-1
91,91,LINCS,False,Poly_SVC,0.723404255319149,0.59375,-1
92,92,LINCS,False,Poly_SVC,0.6595744680851063,0.6345238095238095,-1
93,93,LINCS,False,Poly_SVC,0.6170212765957447,0.5737547892720306,-1
94,94,LINCS,False,Poly_SVC,0.5957446808510638,0.490625,-1
95,95,LINCS,False,Poly_SVC,0.6595744680851063,0.638157894736842,-1
96,96,LINCS,False,Poly_SVC,0.723404255319149,0.674812030075188,-1
97,97,LINCS,False,Poly_SVC,0.6808510638297872,0.6287878787878788,-1
98,98,LINCS,False,Poly_SVC,0.6808510638297872,0.6022727272727273,-1
99,99,LINCS,False,Poly_SVC,0.574468085106383,0.5972727272727273,-1
100,0,COSMIC,False,Poly_SVC,0.574468085106383,0.5590909090909091,-1
101,1,COSMIC,False,Poly_SVC,0.6170212765957447,0.501082251082251,-1
102,2,COSMIC,False,Poly_SVC,0.6595744680851063,0.6785714285714286,-1
103,3,COSMIC,False,Poly_SVC,0.723404255319149,0.6813725490196079,-1
104,4,COSMIC,False,Poly_SVC,0.5957446808510638,0.5422932330827067,-1
105,5,COSMIC,False,Poly_SVC,0.6382978723404256,0.5637254901960784,-1
106,6,COSMIC,False,Poly_SVC,0.7021276595744681,0.5535714285714286,-1
107,7,COSMIC,False,Poly_SVC,0.6382978723404256,0.6476190476190475,-1
108,8,COSMIC,False,Poly_SVC,0.5319148936170213,0.49425287356321834,-1
109,9,COSMIC,False,Poly_SVC,0.5319148936170213,0.4626696832579186,-1
110,10,COSMIC,False,Poly_SVC,0.6595744680851063,0.6209677419354839,-1
111,11,COSMIC,False,Poly_SVC,0.5957446808510638,0.5169172932330828,-1
112,12,COSMIC,False,Poly_SVC,0.723404255319149,0.6020833333333333,-1
113,13,COSMIC,False,Poly_SVC,0.5957446808510638,0.5887681159420289,-1
114,14,COSMIC,False,Poly_SVC,0.6808510638297872,0.6225490196078431,-1
115,15,COSMIC,False,Poly_SVC,0.7021276595744681,0.5822510822510822,-1
116,16,COSMIC,False,Poly_SVC,0.5957446808510638,0.5521978021978022,-1
117,17,COSMIC,False,Poly_SVC,0.7021276595744681,0.56875,-1
118,18,COSMIC,False,Poly_SVC,0.6808510638297872,0.6254789272030651,-1
119,19,COSMIC,False,Poly_SVC,0.6808510638297872,0.6480392156862745,-1
120,20,COSMIC,False,Poly_SVC,0.3617021276595745,0.5,-1
121,21,COSMIC,False,Poly_SVC,0.6595744680851063,0.5803921568627451,-1
122,22,COSMIC,False,Poly_SVC,0.7021276595744681,0.6654135338345865,-1
123,23,COSMIC,False,Poly_SVC,0.6170212765957447,0.5725490196078431,-1
124,24,COSMIC,False,Poly_SVC,0.6808510638297872,0.6673387096774194,-1
125,25,COSMIC,False,Poly_SVC,0.7021276595744681,0.6759259259259259,-1
126,26,COSMIC,False,Poly_SVC,0.6808510638297872,0.7372549019607844,-1
127,27,COSMIC,False,Poly_SVC,0.6382978723404256,0.5944444444444444,-1
128,28,COSMIC,False,Poly_SVC,0.723404255319149,0.6590909090909092,-1
129,29,COSMIC,False,Poly_SVC,0.5957446808510638,0.5791666666666666,-1
130,30,COSMIC,False,Poly_SVC,0.6382978723404256,0.6074074074074074,-1
131,31,COSMIC,False,Poly_SVC,0.6595744680851063,0.6830808080808081,-1
132,32,COSMIC,False,Poly_SVC,0.7659574468085106,0.716733870967742,-1
133,33,COSMIC,False,Poly_SVC,0.7021276595744681,0.6683467741935484,-1
134,34,COSMIC,False,Poly_SVC,0.723404255319149,0.6599616858237548,-1
135,35,COSMIC,False,Poly_SVC,0.6808510638297872,0.6225490196078431,-1
136,36,COSMIC,False,Poly_SVC,0.723404255319149,0.7083333333333333,-1
137,37,COSMIC,False,Poly_SVC,0.6382978723404256,0.6436781609195402,-1
138,38,COSMIC,False,Poly_SVC,0.723404255319149,0.6303921568627451,-1
139,39,COSMIC,False,Poly_SVC,0.6595744680851063,0.6082375478927203,-1
140,40,COSMIC,False,Poly_SVC,0.574468085106383,0.5,-1
141,41,COSMIC,False,Poly_SVC,0.574468085106383,0.5392156862745098,-1
142,42,COSMIC,False,Poly_SVC,0.7021276595744681,0.6637931034482758,-1
143,43,COSMIC,False,Poly_SVC,0.6808510638297872,0.5708333333333333,-1
144,44,COSMIC,False,Poly_SVC,0.5319148936170213,0.5082417582417582,-1
145,45,COSMIC,False,Poly_SVC,0.6808510638297872,0.66991341991342,-1
146,46,COSMIC,False,Poly_SVC,0.723404255319149,0.6303921568627451,-1
147,47,COSMIC,False,Poly_SVC,0.574468085106383,0.5392156862745098,-1
148,48,COSMIC,False,Poly_SVC,0.5957446808510638,0.537962962962963,-1
149,49,COSMIC,False,Poly_SVC,0.6595744680851063,0.6363636363636364,-1
150,50,COSMIC,False,Poly_SVC,0.6595744680851063,0.5555555555555556,-1
151,51,COSMIC,False,Poly_SVC,0.5957446808510638,0.5614583333333334,-1
152,52,COSMIC,False,Poly_SVC,0.723404255319149,0.5475113122171946,-1
153,53,COSMIC,False,Poly_SVC,0.6170212765957447,0.6447368421052632,-1
154,54,COSMIC,False,Poly_SVC,0.7446808510638298,0.6980392156862745,-1
155,55,COSMIC,False,Poly_SVC,0.6808510638297872,0.6657509157509158,-1
156,56,COSMIC,False,Poly_SVC,0.6170212765957447,0.5887096774193548,-1
157,57,COSMIC,False,Poly_SVC,0.6382978723404256,0.6203007518796992,-1
158,58,COSMIC,False,Poly_SVC,0.6382978723404256,0.5745967741935484,-1
159,59,COSMIC,False,Poly_SVC,0.6595744680851063,0.6136363636363636,-1
160,60,COSMIC,False,Poly_SVC,0.6382978723404256,0.5509803921568628,-1
