,iter,geneset,stratified,model,test accuracy,test balanced accuracy,Test_ROC
0,0,LINCS,False,Linear_SVC,0.5957446808510638,0.5303921568627451,-1
1,1,LINCS,False,Linear_SVC,0.5957446808510638,0.5,-1
2,2,LINCS,False,Linear_SVC,0.6382978723404256,0.6804435483870968,-1
3,3,LINCS,False,Linear_SVC,0.574468085106383,0.5558608058608059,-1
4,4,LINCS,False,Linear_SVC,0.6382978723404256,0.5745967741935484,-1
5,5,LINCS,False,Linear_SVC,0.574468085106383,0.5,-1
6,6,LINCS,False,Linear_SVC,0.6382978723404256,0.6490909090909092,-1
7,7,LINCS,False,Linear_SVC,0.6170212765957447,0.6125,-1
8,8,LINCS,False,Linear_SVC,0.6382978723404256,0.6653225806451613,-1
9,9,LINCS,False,Linear_SVC,0.6170212765957447,0.6107843137254902,-1
10,10,LINCS,False,Linear_SVC,0.7021276595744681,0.6532567049808429,-1
11,11,LINCS,False,Linear_SVC,0.6808510638297872,0.660633484162896,-1
12,12,LINCS,False,Linear_SVC,0.5531914893617021,0.5378787878787878,-1
13,13,LINCS,False,Linear_SVC,0.574468085106383,0.5582706766917294,-1
14,14,LINCS,False,Linear_SVC,0.574468085106383,0.5837837837837838,-1
15,15,LINCS,False,Linear_SVC,0.574468085106383,0.5413306451612903,-1
16,16,LINCS,False,Linear_SVC,0.6595744680851063,0.6186274509803922,-1
17,17,LINCS,False,Linear_SVC,0.7021276595744681,0.7148148148148148,-1
18,18,LINCS,False,Linear_SVC,0.5106382978723404,0.5192307692307692,-1
19,19,LINCS,False,Linear_SVC,0.6170212765957447,0.5,-1
20,20,LINCS,False,Linear_SVC,0.6808510638297872,0.660633484162896,-1
21,21,LINCS,False,Linear_SVC,0.6808510638297872,0.657088122605364,-1
22,22,LINCS,False,Linear_SVC,0.6595744680851063,0.625925925925926,-1
23,23,LINCS,False,Linear_SVC,0.723404255319149,0.7068627450980393,-1
24,24,LINCS,False,Linear_SVC,0.48936170212765956,0.5,-1
25,25,LINCS,False,Linear_SVC,0.6595744680851063,0.6313725490196078,-1
26,26,LINCS,False,Linear_SVC,0.7446808510638298,0.723529411764706,-1
27,27,LINCS,False,Linear_SVC,0.7021276595744681,0.6992481203007519,-1
28,28,LINCS,False,Linear_SVC,0.6170212765957447,0.6302083333333333,-1
29,29,LINCS,False,Linear_SVC,0.5319148936170213,0.5227272727272727,-1
30,30,LINCS,False,Linear_SVC,0.6382978723404256,0.6033834586466165,-1
31,31,LINCS,False,Linear_SVC,0.5319148936170213,0.5344202898550725,-1
