Drug,Tissue,Model,Features,Test Accuracy,Test Balanced Accuracy,Test ROC AUC
Ipi+Pembro,SKCM,RandomForest,mdsig,0.8,0.75,1.0
Ipi+Pembro,SKCM,RandomForest,auslander,1.0,1.0,1.0
Ipi+Pembro,SKCM,RandomForest,auslander,0.6,0.5,0.0
Ipi+Pembro,SKCM,RandomForest,auslander,0.4,0.5,0.25
Ipi+Pembro,SKCM,RandomForest,auslander,0.4,0.41666666666666663,0.3333333333333333
Ipi+Pembro,SKCM,RandomForest,auslander,0.8,0.8333333333333333,1.0
Ipi+Pembro,SKCM,RandomForest,auslander,0.4,0.41666666666666663,0.16666666666666666
Ipi+Pembro,SKCM,RandomForest,auslander,0.8,0.8333333333333333,1.0
Ipi+Pembro,SKCM,RandomForest,auslander,0.8,0.8333333333333333,1.0
Ipi+Pembro,SKCM,RandomForest,auslander,0.6,0.5833333333333333,0.8333333333333333
Ipi+Pembro,SKCM,RandomForest,auslander,1.0,1.0,1.0
Ipi+Pembro,SKCM,RandomForest,auslander,0.4,0.41666666666666663,0.6666666666666666
Ipi+Pembro,SKCM,RandomForest,auslander,0.6,0.5833333333333333,0.8333333333333333
Ipi+Pembro,SKCM,RandomForest,auslander,0.6,0.6666666666666666,0.6666666666666666
Ipi+Pembro,SKCM,RandomForest,auslander,0.6,0.5,0.8333333333333333
Ipi+Pembro,SKCM,RandomForest,auslander,0.8,0.75,0.8333333333333333
Ipi+Pembro,SKCM,RandomForest,auslander,0.8,0.75,0.6666666666666666
Ipi+Pembro,SKCM,RandomForest,auslander,0.8,0.75,0.75
Ipi+Pembro,SKCM,RandomForest,auslander,0.6,0.5833333333333333,0.6666666666666666
Ipi+Pembro,SKCM,RandomForest,auslander,0.6,0.6666666666666666,0.8333333333333333
Ipi+Pembro,SKCM,RandomForest,auslander,0.8,0.8333333333333333,0.8333333333333333
Ipi+Pembro,SKCM,RandomForest,auslander,0.8,0.75,1.0
Ipi+Pembro,SKCM,RandomForest,auslander,0.8,0.75,1.0
Ipi+Pembro,SKCM,RandomForest,auslander,0.6,0.6666666666666666,0.8333333333333333
Ipi+Pembro,SKCM,RandomForest,auslander,0.8,0.8333333333333333,0.8333333333333333
Ipi+Pembro,SKCM,RandomForest,auslander,0.6,0.5833333333333333,0.49999999999999994
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,1.0,1.0,1.0
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.6,0.5833333333333333,0.8333333333333333
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.6,0.6666666666666666,0.6666666666666666
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.6,0.5,0.8333333333333333
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.8,0.75,0.5833333333333334
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.8,0.75,1.0
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.8,0.8333333333333333,1.0
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.8,0.8333333333333333,0.8333333333333333
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.8,0.8333333333333333,0.9166666666666666
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.2,0.25,0.5
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.2,0.16666666666666666,0.25
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.8,0.8333333333333333,0.75
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.6,0.5,0.75
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.6,0.5,0.8333333333333333
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.6,0.6666666666666666,1.0
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.8,0.75,0.75
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.8,0.8333333333333333,0.8333333333333333
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.8,0.8333333333333333,0.75
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.8,0.75,1.0
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.8,0.75,0.6666666666666666
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.6,0.6666666666666666,0.5
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.4,0.41666666666666663,0.49999999999999994
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.8,0.75,0.75
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,1.0,1.0,1.0
Ipi+Pembro,SKCM,RandomForest,TIDE_VALUES,0.6,0.6666666666666666,0.6666666666666666
