,iter,geneset,stratified,model,test accuracy,test balanced accuracy,Test_ROC
0,0,LINCS,False,RandomForest,0.6831683168316832,0.49976053639846746,0.5325670498084292
1,1,LINCS,False,RandomForest,0.7524752475247525,0.5536842105263158,0.5473684210526316
2,2,LINCS,False,RandomForest,0.7128712871287128,0.5198973042362003,0.5712451861360719
3,3,LINCS,False,RandomForest,0.7524752475247525,0.4935064935064935,0.5800865800865801
4,4,LINCS,False,RandomForest,0.8118811881188119,0.5115546218487395,0.7163865546218487
5,5,LINCS,False,RandomForest,0.7425742574257426,0.5125641025641026,0.6794871794871795
6,6,LINCS,False,RandomForest,0.7821782178217822,0.5217391304347826,0.6064659977703456
7,7,LINCS,False,RandomForest,0.6831683168316832,0.5229500891265597,0.6800356506238859
8,8,LINCS,False,RandomForest,0.7425742574257426,0.5185185185185185,0.6611611611611612
9,9,LINCS,False,RandomForest,0.7227722772277227,0.5285285285285285,0.6516516516516516
10,10,LINCS,False,RandomForest,0.7722772277227723,0.5740740740740741,0.7152152152152152
11,11,LINCS,False,RandomForest,0.8118811881188119,0.5476190476190477,0.7363095238095239
12,12,LINCS,False,RandomForest,0.7326732673267327,0.5184615384615384,0.7651282051282051
13,13,LINCS,False,RandomForest,0.6633663366336634,0.48105263157894734,0.6036842105263157
14,14,LINCS,False,RandomForest,0.7524752475247525,0.5078463203463204,0.5827922077922078
15,15,LINCS,False,RandomForest,0.7425742574257426,0.5125641025641026,0.6882051282051281
16,16,LINCS,False,RandomForest,0.7227722772277227,0.5625,0.649909420289855
17,17,LINCS,False,RandomForest,0.7623762376237624,0.5143398268398268,0.5968614718614719
18,18,LINCS,False,RandomForest,0.7623762376237624,0.5430194805194806,0.6498917748917747
19,19,LINCS,False,RandomForest,0.7128712871287128,0.5166666666666667,0.5610328638497653
20,20,LINCS,False,RandomForest,0.7425742574257426,0.5,0.6143589743589744
21,21,LINCS,False,RandomForest,0.7623762376237624,0.5635897435897437,0.5723076923076923
22,22,LINCS,False,RandomForest,0.7524752475247525,0.5192307692307693,0.6317948717948719
23,23,LINCS,False,RandomForest,0.7524752475247525,0.4935064935064935,0.6774891774891775
24,24,LINCS,False,RandomForest,0.693069306930693,0.4964080459770115,0.5383141762452107
25,25,LINCS,False,RandomForest,0.7326732673267327,0.4756172839506173,0.5450617283950617
26,26,LINCS,False,RandomForest,0.7623762376237624,0.5089186176142698,0.6945373467112598
27,27,LINCS,False,RandomForest,0.7425742574257426,0.5,0.6882051282051282
28,28,LINCS,False,RandomForest,0.7227722772277227,0.5110078277886497,0.523972602739726
29,29,LINCS,False,RandomForest,0.7920792079207921,0.5227272727272727,0.5857307249712314
30,30,LINCS,False,RandomForest,0.7623762376237624,0.52,0.6078947368421052
31,31,LINCS,False,RandomForest,0.7524752475247525,0.5192307692307693,0.6866666666666666
32,32,LINCS,False,RandomForest,0.7821782178217822,0.5983889528193326,0.6858457997698504
33,33,LINCS,False,RandomForest,0.7128712871287128,0.48187229437229434,0.6130952380952381
34,34,LINCS,False,RandomForest,0.7425742574257426,0.5068421052631579,0.5352631578947369
35,35,LINCS,False,RandomForest,0.6732673267326733,0.5178894927536232,0.6277173913043479
36,36,LINCS,False,RandomForest,0.7227722772277227,0.5139353400222966,0.608695652173913
37,37,LINCS,False,RandomForest,0.7425742574257426,0.49609810479375693,0.5652173913043479
38,38,LINCS,False,RandomForest,0.7623762376237624,0.4935897435897436,0.7357859531772575
39,39,LINCS,False,RandomForest,0.7524752475247525,0.5038510911424904,0.4492939666238767
40,40,LINCS,False,RandomForest,0.7425742574257426,0.4934210526315789,0.6547368421052633
41,41,LINCS,False,RandomForest,0.7524752475247525,0.537037037037037,0.6566566566566566
42,42,LINCS,False,RandomForest,0.6633663366336634,0.47622622622622623,0.5135135135135135
43,43,LINCS,False,RandomForest,0.7623762376237624,0.5635897435897437,0.642051282051282
44,44,LINCS,False,RandomForest,0.7524752475247525,0.5221861471861472,0.6774891774891775
45,45,LINCS,False,RandomForest,0.7227722772277227,0.5220156555772995,0.6702544031311155
46,46,LINCS,False,RandomForest,0.7128712871287128,0.48710526315789476,0.6473684210526316
47,47,LINCS,False,RandomForest,0.6732673267326733,0.492816091954023,0.6058429118773947
48,48,LINCS,False,RandomForest,0.693069306930693,0.4794520547945205,0.6682974559686888
49,49,LINCS,False,RandomForest,0.6831683168316832,0.4946183953033268,0.5670254403131116
50,50,LINCS,False,RandomForest,0.7722772277227723,0.4936708860759494,0.6599539700805523
51,51,LINCS,False,RandomForest,0.7227722772277227,0.5,0.6472602739726028
52,52,LINCS,False,RandomForest,0.7128712871287128,0.5262910798122066,0.636150234741784
53,53,LINCS,False,RandomForest,0.693069306930693,0.4794520547945205,0.5073385518590998
54,54,LINCS,False,RandomForest,0.7821782178217822,0.5423620025673941,0.6354300385109115
55,55,LINCS,False,RandomForest,0.7227722772277227,0.5313852813852814,0.6147186147186147
56,56,LINCS,False,RandomForest,0.7128712871287128,0.5041585127201565,0.6619373776908024
