,iter,geneset,stratified,model,test accuracy,test balanced accuracy,Test_ROC
65,65,LINCS,False,RandomForest,0.761,0.59,0.661
66,66,LINCS,False,RandomForest,0.744,0.494,0.641
67,67,LINCS,False,RandomForest,0.701,0.504,0.539
68,68,LINCS,False,RandomForest,0.744,0.516,0.639
69,69,LINCS,False,RandomForest,0.692,0.514,0.674
70,70,LINCS,False,RandomForest,0.718,0.504,0.583
71,71,LINCS,False,RandomForest,0.701,0.497,0.652
72,72,LINCS,False,RandomForest,0.761,0.546,0.66
73,73,LINCS,False,RandomForest,0.786,0.519,0.586
74,74,LINCS,False,RandomForest,0.735,0.51,0.641
75,75,LINCS,False,RandomForest,0.744,0.506,0.661
76,76,LINCS,False,RandomForest,0.718,0.515,0.535
77,77,LINCS,False,RandomForest,0.744,0.496,0.607
78,78,LINCS,False,RandomForest,0.769,0.518,0.651
79,79,LINCS,False,RandomForest,0.752,0.507,0.703
80,80,LINCS,False,RandomForest,0.803,0.536,0.665
81,81,LINCS,False,RandomForest,0.795,0.515,0.591
82,82,LINCS,False,RandomForest,0.821,0.574,0.558
83,83,LINCS,False,RandomForest,0.795,0.538,0.669
84,84,LINCS,False,RandomForest,0.752,0.543,0.605
85,85,LINCS,False,RandomForest,0.701,0.5,0.641
86,86,LINCS,False,RandomForest,0.718,0.558,0.541
87,87,LINCS,False,RandomForest,0.744,0.509,0.584
88,88,LINCS,False,RandomForest,0.786,0.537,0.703
89,89,LINCS,False,RandomForest,0.735,0.556,0.685
90,90,LINCS,False,RandomForest,0.726,0.499,0.669
91,91,LINCS,False,RandomForest,0.761,0.489,0.565
92,92,LINCS,False,RandomForest,0.735,0.5,0.535
93,93,LINCS,False,RandomForest,0.709,0.543,0.623
94,94,LINCS,False,RandomForest,0.709,0.509,0.532
95,95,LINCS,False,RandomForest,0.692,0.469,0.585
96,96,LINCS,False,RandomForest,0.744,0.533,0.67
97,97,LINCS,False,RandomForest,0.769,0.518,0.558
98,98,LINCS,False,RandomForest,0.744,0.517,0.778
99,99,LINCS,False,RandomForest,0.744,0.522,0.628
100,0,COSMIC,False,RandomForest,0.726,0.525,0.639
101,1,COSMIC,False,RandomForest,0.718,0.529,0.548
102,2,COSMIC,False,RandomForest,0.744,0.563,0.611
103,3,COSMIC,False,RandomForest,0.735,0.52,0.573
104,4,COSMIC,False,RandomForest,0.658,0.498,0.482
105,5,COSMIC,False,RandomForest,0.744,0.522,0.616
106,6,COSMIC,False,RandomForest,0.735,0.549,0.684
107,7,COSMIC,False,RandomForest,0.658,0.49,0.532
108,8,COSMIC,False,RandomForest,0.744,0.505,0.615
109,9,COSMIC,False,RandomForest,0.744,0.494,0.57
110,10,COSMIC,False,RandomForest,0.752,0.5,0.667
111,11,COSMIC,False,RandomForest,0.752,0.517,0.616
112,12,COSMIC,False,RandomForest,0.812,0.542,0.612
113,13,COSMIC,False,RandomForest,0.803,0.5,0.7
114,14,COSMIC,False,RandomForest,0.786,0.495,0.702
115,15,COSMIC,False,RandomForest,0.769,0.518,0.634
116,16,COSMIC,False,RandomForest,0.675,0.513,0.668
117,17,COSMIC,False,RandomForest,0.786,0.495,0.712
118,18,COSMIC,False,RandomForest,0.752,0.519,0.583
119,19,COSMIC,False,RandomForest,0.761,0.512,0.601
120,20,COSMIC,False,RandomForest,0.778,0.52,0.647
121,21,COSMIC,False,RandomForest,0.752,0.543,0.629
122,22,COSMIC,False,RandomForest,0.786,0.5,0.626
123,23,COSMIC,False,RandomForest,0.692,0.5,0.638
124,24,COSMIC,False,RandomForest,0.744,0.506,0.63
125,25,COSMIC,False,RandomForest,0.752,0.494,0.763
126,26,COSMIC,False,RandomForest,0.795,0.495,0.647
127,27,COSMIC,False,RandomForest,0.769,0.534,0.66
128,28,COSMIC,False,RandomForest,0.735,0.516,0.654
129,29,COSMIC,False,RandomForest,0.752,0.512,0.652
130,30,COSMIC,False,RandomForest,0.778,0.536,0.621
131,31,COSMIC,False,RandomForest,0.735,0.51,0.618
132,32,COSMIC,False,RandomForest,0.761,0.548,0.6
133,33,COSMIC,False,RandomForest,0.786,0.489,0.57
134,34,COSMIC,False,RandomForest,0.675,0.482,0.736
135,35,COSMIC,False,RandomForest,0.692,0.494,0.575
136,36,COSMIC,False,RandomForest,0.752,0.507,0.646
137,37,COSMIC,False,RandomForest,0.744,0.5,0.589
138,38,COSMIC,False,RandomForest,0.769,0.5,0.551
139,39,COSMIC,False,RandomForest,0.744,0.522,0.558
140,40,COSMIC,False,RandomForest,0.795,0.489,0.654
141,41,COSMIC,False,RandomForest,0.726,0.499,0.605
142,42,COSMIC,False,RandomForest,0.701,0.497,0.608
143,43,COSMIC,False,RandomForest,0.735,0.525,0.65
144,44,COSMIC,False,RandomForest,0.709,0.535,0.643
145,45,COSMIC,False,RandomForest,0.761,0.533,0.642
146,46,COSMIC,False,RandomForest,0.769,0.5,0.657
147,47,COSMIC,False,RandomForest,0.744,0.516,0.685
148,48,COSMIC,False,RandomForest,0.769,0.53,0.638
149,49,COSMIC,False,RandomForest,0.778,0.555,0.612
150,50,COSMIC,False,RandomForest,0.761,0.5,0.648
151,51,COSMIC,False,RandomForest,0.667,0.487,0.553
152,52,COSMIC,False,RandomForest,0.744,0.516,0.628
153,53,COSMIC,False,RandomForest,0.821,0.637,0.737
154,54,COSMIC,False,RandomForest,0.709,0.514,0.614
155,55,COSMIC,False,RandomForest,0.744,0.5,0.622
156,56,COSMIC,False,RandomForest,0.786,0.51,0.663
157,57,COSMIC,False,RandomForest,0.735,0.489,0.582
158,58,COSMIC,False,RandomForest,0.761,0.573,0.577
159,59,COSMIC,False,RandomForest,0.658,0.505,0.547
160,60,COSMIC,False,RandomForest,0.726,0.515,0.695
161,61,COSMIC,False,RandomForest,0.726,0.494,0.568
162,62,COSMIC,False,RandomForest,0.692,0.531,0.517
163,63,COSMIC,False,RandomForest,0.726,0.457,0.524
164,64,COSMIC,False,RandomForest,0.786,0.563,0.596
165,65,COSMIC,False,RandomForest,0.786,0.526,0.504
166,66,COSMIC,False,RandomForest,0.726,0.534,0.573
167,67,COSMIC,False,RandomForest,0.744,0.517,0.591
168,68,COSMIC,False,RandomForest,0.726,0.494,0.573
169,69,COSMIC,False,RandomForest,0.709,0.483,0.568
170,70,COSMIC,False,RandomForest,0.709,0.51,0.681
171,71,COSMIC,False,RandomForest,0.726,0.51,0.596
172,72,COSMIC,False,RandomForest,0.709,0.48,0.522
173,73,COSMIC,False,RandomForest,0.786,0.529,0.602
174,74,COSMIC,False,RandomForest,0.718,0.509,0.527
175,75,COSMIC,False,RandomForest,0.786,0.51,0.599
176,76,COSMIC,False,RandomForest,0.709,0.5,0.552
177,77,COSMIC,False,RandomForest,0.769,0.495,0.568
178,78,COSMIC,False,RandomForest,0.726,0.515,0.644
179,79,COSMIC,False,RandomForest,0.726,0.515,0.663
180,80,COSMIC,False,RandomForest,0.769,0.526,0.613
181,81,COSMIC,False,RandomForest,0.769,0.495,0.655
182,82,COSMIC,False,RandomForest,0.761,0.512,0.633
183,83,COSMIC,False,RandomForest,0.744,0.526,0.594
184,84,COSMIC,False,RandomForest,0.709,0.5,0.611
185,85,COSMIC,False,RandomForest,0.735,0.51,0.634
186,86,COSMIC,False,RandomForest,0.718,0.548,0.614
187,87,COSMIC,False,RandomForest,0.803,0.5,0.661
188,88,COSMIC,False,RandomForest,0.675,0.456,0.55
189,89,COSMIC,False,RandomForest,0.735,0.473,0.566
190,90,COSMIC,False,RandomForest,0.658,0.467,0.52
191,91,COSMIC,False,RandomForest,0.735,0.531,0.551
192,92,COSMIC,False,RandomForest,0.778,0.509,0.684
193,93,COSMIC,False,RandomForest,0.769,0.495,0.703
194,94,COSMIC,False,RandomForest,0.744,0.516,0.609
195,95,COSMIC,False,RandomForest,0.735,0.504,0.595
196,96,COSMIC,False,RandomForest,0.709,0.477,0.503
197,97,COSMIC,False,RandomForest,0.675,0.516,0.584
198,98,COSMIC,False,RandomForest,0.726,0.511,0.607
199,99,COSMIC,False,RandomForest,0.769,0.518,0.657
200,0,FEATURES,False,RandomForest,0.692,0.606,0.614
201,1,FEATURES,False,RandomForest,0.761,0.537,0.635
202,2,FEATURES,False,RandomForest,0.726,0.588,0.681
203,3,FEATURES,False,RandomForest,0.726,0.565,0.54
204,4,FEATURES,False,RandomForest,0.692,0.506,0.58
205,5,FEATURES,False,RandomForest,0.658,0.506,0.635
206,6,FEATURES,False,RandomForest,0.709,0.527,0.626
207,7,FEATURES,False,RandomForest,0.667,0.515,0.617
208,8,FEATURES,False,RandomForest,0.709,0.578,0.532
209,9,FEATURES,False,RandomForest,0.718,0.557,0.536
210,10,FEATURES,False,RandomForest,0.641,0.529,0.573
211,11,FEATURES,False,RandomForest,0.735,0.549,0.658
212,12,FEATURES,False,RandomForest,0.692,0.59,0.622
213,13,FEATURES,False,RandomForest,0.735,0.531,0.625
214,14,FEATURES,False,RandomForest,0.769,0.562,0.565
215,15,FEATURES,False,RandomForest,0.744,0.55,0.662
216,16,FEATURES,False,RandomForest,0.752,0.567,0.671
217,17,FEATURES,False,RandomForest,0.684,0.481,0.478
218,18,FEATURES,False,RandomForest,0.735,0.549,0.645
219,19,FEATURES,False,RandomForest,0.726,0.577,0.619
220,20,FEATURES,False,RandomForest,0.752,0.665,0.694
221,21,FEATURES,False,RandomForest,0.701,0.601,0.652
222,22,FEATURES,False,RandomForest,0.761,0.54,0.67
223,23,FEATURES,False,RandomForest,0.718,0.524,0.648
224,24,FEATURES,False,RandomForest,0.684,0.548,0.57
225,25,FEATURES,False,RandomForest,0.667,0.527,0.611
226,26,FEATURES,False,RandomForest,0.684,0.525,0.563
227,27,FEATURES,False,RandomForest,0.692,0.506,0.638
228,28,FEATURES,False,RandomForest,0.701,0.516,0.634
229,29,FEATURES,False,RandomForest,0.684,0.5,0.553
230,30,FEATURES,False,RandomForest,0.786,0.607,0.709
231,31,FEATURES,False,RandomForest,0.752,0.558,0.68
232,32,FEATURES,False,RandomForest,0.709,0.529,0.63
233,33,FEATURES,False,RandomForest,0.675,0.493,0.581
234,34,FEATURES,False,RandomForest,0.726,0.551,0.615
235,35,FEATURES,False,RandomForest,0.701,0.533,0.595
236,36,FEATURES,False,RandomForest,0.692,0.502,0.577
237,37,FEATURES,False,RandomForest,0.701,0.518,0.62
238,38,FEATURES,False,RandomForest,0.65,0.524,0.559
239,39,FEATURES,False,RandomForest,0.752,0.576,0.637
240,40,FEATURES,False,RandomForest,0.667,0.563,0.624
241,41,FEATURES,False,RandomForest,0.658,0.511,0.54
242,42,FEATURES,False,RandomForest,0.778,0.567,0.742
243,43,FEATURES,False,RandomForest,0.692,0.514,0.616
244,44,FEATURES,False,RandomForest,0.769,0.617,0.728
245,45,FEATURES,False,RandomForest,0.701,0.494,0.505
246,46,FEATURES,False,RandomForest,0.701,0.58,0.641
247,47,FEATURES,False,RandomForest,0.735,0.581,0.614
248,48,FEATURES,False,RandomForest,0.752,0.507,0.5
249,49,FEATURES,False,RandomForest,0.718,0.544,0.678
250,50,FEATURES,False,RandomForest,0.769,0.563,0.602
251,51,FEATURES,False,RandomForest,0.735,0.624,0.668
252,52,FEATURES,False,RandomForest,0.735,0.555,0.533
253,53,FEATURES,False,RandomForest,0.692,0.557,0.578
254,54,FEATURES,False,RandomForest,0.726,0.552,0.609
255,55,FEATURES,False,RandomForest,0.692,0.568,0.594
256,56,FEATURES,False,RandomForest,0.761,0.563,0.568
257,57,FEATURES,False,RandomForest,0.684,0.504,0.615
258,58,FEATURES,False,RandomForest,0.795,0.607,0.649
259,59,FEATURES,False,RandomForest,0.675,0.484,0.601
260,60,FEATURES,False,RandomForest,0.684,0.548,0.634
261,61,FEATURES,False,RandomForest,0.735,0.493,0.613
262,62,FEATURES,False,RandomForest,0.726,0.597,0.617
263,63,FEATURES,False,RandomForest,0.718,0.512,0.532
264,64,FEATURES,False,RandomForest,0.735,0.521,0.718
265,65,FEATURES,False,RandomForest,0.718,0.526,0.602
266,66,FEATURES,False,RandomForest,0.692,0.54,0.577
267,67,FEATURES,False,RandomForest,0.65,0.48,0.508
268,68,FEATURES,False,RandomForest,0.65,0.491,0.614
269,69,FEATURES,False,RandomForest,0.709,0.606,0.63
270,70,FEATURES,False,RandomForest,0.735,0.57,0.638
271,71,FEATURES,False,RandomForest,0.684,0.5,0.565
272,72,FEATURES,False,RandomForest,0.735,0.527,0.571
273,73,FEATURES,False,RandomForest,0.718,0.547,0.604
274,74,FEATURES,False,RandomForest,0.675,0.507,0.604
275,75,FEATURES,False,RandomForest,0.701,0.515,0.607
276,76,FEATURES,False,RandomForest,0.675,0.521,0.569
277,77,FEATURES,False,RandomForest,0.641,0.484,0.554
278,78,FEATURES,False,RandomForest,0.658,0.468,0.502
279,79,FEATURES,False,RandomForest,0.718,0.535,0.628
280,80,FEATURES,False,RandomForest,0.65,0.466,0.575
281,81,FEATURES,False,RandomForest,0.701,0.537,0.612
282,82,FEATURES,False,RandomForest,0.744,0.472,0.528
283,83,FEATURES,False,RandomForest,0.735,0.555,0.59
284,84,FEATURES,False,RandomForest,0.735,0.523,0.661
285,85,FEATURES,False,RandomForest,0.675,0.528,0.59
286,86,FEATURES,False,RandomForest,0.726,0.567,0.528
287,87,FEATURES,False,RandomForest,0.675,0.511,0.596
288,88,FEATURES,False,RandomForest,0.726,0.54,0.647
289,89,FEATURES,False,RandomForest,0.658,0.532,0.589
290,90,FEATURES,False,RandomForest,0.735,0.54,0.629
291,91,FEATURES,False,RandomForest,0.786,0.643,0.648
292,92,FEATURES,False,RandomForest,0.709,0.544,0.557
293,93,FEATURES,False,RandomForest,0.752,0.55,0.739
294,94,FEATURES,False,RandomForest,0.607,0.532,0.598
295,95,FEATURES,False,RandomForest,0.726,0.526,0.507
296,96,FEATURES,False,RandomForest,0.718,0.54,0.687
297,97,FEATURES,False,RandomForest,0.735,0.557,0.595
298,98,FEATURES,False,RandomForest,0.607,0.469,0.557
299,99,FEATURES,False,RandomForest,0.744,0.576,0.52
