,iter,geneset,stratified,model,test accuracy,test balanced accuracy,Test_ROC
89,89,LINCS,False,LogisticRegression,0.701,0.5,0.5
90,90,LINCS,False,LogisticRegression,0.778,0.5,0.5
91,91,LINCS,False,LogisticRegression,0.812,0.5,0.5
92,92,LINCS,False,LogisticRegression,0.786,0.5,0.5
93,93,LINCS,False,LogisticRegression,0.769,0.5,0.5
94,94,LINCS,False,LogisticRegression,0.675,0.5,0.5
95,95,LINCS,False,LogisticRegression,0.786,0.5,0.5
96,96,LINCS,False,LogisticRegression,0.761,0.5,0.5
97,97,LINCS,False,LogisticRegression,0.769,0.5,0.5
98,98,LINCS,False,LogisticRegression,0.786,0.5,0.5
99,99,LINCS,False,LogisticRegression,0.709,0.5,0.5
100,0,COSMIC,False,LogisticRegression,0.786,0.5,0.5
101,1,COSMIC,False,LogisticRegression,0.761,0.5,0.5
102,2,COSMIC,False,LogisticRegression,0.752,0.5,0.5
103,3,COSMIC,False,LogisticRegression,0.726,0.5,0.5
104,4,COSMIC,False,LogisticRegression,0.744,0.5,0.5
105,5,COSMIC,False,LogisticRegression,0.778,0.5,0.5
106,6,COSMIC,False,LogisticRegression,0.752,0.5,0.5
107,7,COSMIC,False,LogisticRegression,0.726,0.5,0.5
108,8,COSMIC,False,LogisticRegression,0.752,0.5,0.5
109,9,COSMIC,False,LogisticRegression,0.744,0.5,0.5
110,10,COSMIC,False,LogisticRegression,0.803,0.5,0.5
111,11,COSMIC,False,LogisticRegression,0.726,0.5,0.5
112,12,COSMIC,False,LogisticRegression,0.769,0.5,0.5
113,13,COSMIC,False,LogisticRegression,0.701,0.5,0.5
114,14,COSMIC,False,LogisticRegression,0.744,0.5,0.5
115,15,COSMIC,False,LogisticRegression,0.718,0.5,0.5
116,16,COSMIC,False,LogisticRegression,0.786,0.5,0.5
117,17,COSMIC,False,LogisticRegression,0.735,0.5,0.5
118,18,COSMIC,False,LogisticRegression,0.735,0.5,0.5
119,19,COSMIC,False,LogisticRegression,0.735,0.5,0.5
120,20,COSMIC,False,LogisticRegression,0.718,0.5,0.5
121,21,COSMIC,False,LogisticRegression,0.786,0.5,0.5
122,22,COSMIC,False,LogisticRegression,0.735,0.5,0.5
123,23,COSMIC,False,LogisticRegression,0.786,0.5,0.5
124,24,COSMIC,False,LogisticRegression,0.803,0.5,0.5
125,25,COSMIC,False,LogisticRegression,0.744,0.5,0.5
126,26,COSMIC,False,LogisticRegression,0.829,0.5,0.5
127,27,COSMIC,False,LogisticRegression,0.752,0.5,0.5
128,28,COSMIC,False,LogisticRegression,0.752,0.5,0.5
129,29,COSMIC,False,LogisticRegression,0.761,0.5,0.5
130,30,COSMIC,False,LogisticRegression,0.829,0.5,0.5
131,31,COSMIC,False,LogisticRegression,0.786,0.5,0.5
132,32,COSMIC,False,LogisticRegression,0.744,0.5,0.5
133,33,COSMIC,False,LogisticRegression,0.812,0.5,0.5
134,34,COSMIC,False,LogisticRegression,0.752,0.5,0.5
135,35,COSMIC,False,LogisticRegression,0.769,0.5,0.5
136,36,COSMIC,False,LogisticRegression,0.752,0.5,0.5
137,37,COSMIC,False,LogisticRegression,0.761,0.5,0.5
138,38,COSMIC,False,LogisticRegression,0.778,0.5,0.5
139,39,COSMIC,False,LogisticRegression,0.786,0.5,0.5
140,40,COSMIC,False,LogisticRegression,0.803,0.5,0.5
141,41,COSMIC,False,LogisticRegression,0.726,0.5,0.5
142,42,COSMIC,False,LogisticRegression,0.735,0.5,0.5
143,43,COSMIC,False,LogisticRegression,0.761,0.5,0.5
144,44,COSMIC,False,LogisticRegression,0.744,0.5,0.5
145,45,COSMIC,False,LogisticRegression,0.744,0.5,0.5
146,46,COSMIC,False,LogisticRegression,0.795,0.5,0.5
147,47,COSMIC,False,LogisticRegression,0.795,0.5,0.5
148,48,COSMIC,False,LogisticRegression,0.726,0.5,0.5
149,49,COSMIC,False,LogisticRegression,0.709,0.5,0.5
150,50,COSMIC,False,LogisticRegression,0.735,0.5,0.5
151,51,COSMIC,False,LogisticRegression,0.769,0.5,0.5
152,52,COSMIC,False,LogisticRegression,0.718,0.5,0.5
153,53,COSMIC,False,LogisticRegression,0.786,0.5,0.5
154,54,COSMIC,False,LogisticRegression,0.744,0.5,0.5
155,55,COSMIC,False,LogisticRegression,0.752,0.5,0.5
156,56,COSMIC,False,LogisticRegression,0.709,0.5,0.5
157,57,COSMIC,False,LogisticRegression,0.769,0.5,0.5
158,58,COSMIC,False,LogisticRegression,0.778,0.5,0.5
159,59,COSMIC,False,LogisticRegression,0.744,0.5,0.5
160,60,COSMIC,False,LogisticRegression,0.667,0.5,0.5
161,61,COSMIC,False,LogisticRegression,0.624,0.5,0.5
162,62,COSMIC,False,LogisticRegression,0.761,0.5,0.5
163,63,COSMIC,False,LogisticRegression,0.684,0.5,0.5
164,64,COSMIC,False,LogisticRegression,0.778,0.5,0.5
165,65,COSMIC,False,LogisticRegression,0.744,0.5,0.5
166,66,COSMIC,False,LogisticRegression,0.726,0.5,0.5
167,67,COSMIC,False,LogisticRegression,0.701,0.5,0.5
168,68,COSMIC,False,LogisticRegression,0.838,0.5,0.5
169,69,COSMIC,False,LogisticRegression,0.735,0.5,0.5
170,70,COSMIC,False,LogisticRegression,0.769,0.5,0.5
171,71,COSMIC,False,LogisticRegression,0.684,0.5,0.5
172,72,COSMIC,False,LogisticRegression,0.726,0.5,0.5
173,73,COSMIC,False,LogisticRegression,0.761,0.5,0.5
174,74,COSMIC,False,LogisticRegression,0.769,0.5,0.5
175,75,COSMIC,False,LogisticRegression,0.752,0.5,0.5
176,76,COSMIC,False,LogisticRegression,0.709,0.5,0.5
177,77,COSMIC,False,LogisticRegression,0.769,0.5,0.5
178,78,COSMIC,False,LogisticRegression,0.761,0.5,0.5
179,79,COSMIC,False,LogisticRegression,0.735,0.5,0.5
180,80,COSMIC,False,LogisticRegression,0.752,0.5,0.5
181,81,COSMIC,False,LogisticRegression,0.709,0.5,0.5
182,82,COSMIC,False,LogisticRegression,0.761,0.5,0.5
183,83,COSMIC,False,LogisticRegression,0.709,0.5,0.5
184,84,COSMIC,False,LogisticRegression,0.726,0.5,0.5
185,85,COSMIC,False,LogisticRegression,0.718,0.5,0.5
186,86,COSMIC,False,LogisticRegression,0.812,0.5,0.5
187,87,COSMIC,False,LogisticRegression,0.709,0.5,0.5
188,88,COSMIC,False,LogisticRegression,0.786,0.5,0.5
189,89,COSMIC,False,LogisticRegression,0.709,0.5,0.5
190,90,COSMIC,False,LogisticRegression,0.709,0.5,0.5
191,91,COSMIC,False,LogisticRegression,0.709,0.5,0.5
192,92,COSMIC,False,LogisticRegression,0.769,0.5,0.5
193,93,COSMIC,False,LogisticRegression,0.726,0.5,0.5
194,94,COSMIC,False,LogisticRegression,0.744,0.5,0.5
195,95,COSMIC,False,LogisticRegression,0.795,0.5,0.5
196,96,COSMIC,False,LogisticRegression,0.769,0.5,0.5
197,97,COSMIC,False,LogisticRegression,0.709,0.5,0.5
198,98,COSMIC,False,LogisticRegression,0.786,0.5,0.5
199,99,COSMIC,False,LogisticRegression,0.778,0.5,0.5
200,0,FEATURES,False,LogisticRegression,0.735,0.5,0.5
201,1,FEATURES,False,LogisticRegression,0.778,0.5,0.5
202,2,FEATURES,False,LogisticRegression,0.735,0.5,0.5
203,3,FEATURES,False,LogisticRegression,0.701,0.5,0.5
204,4,FEATURES,False,LogisticRegression,0.735,0.5,0.5
205,5,FEATURES,False,LogisticRegression,0.726,0.5,0.5
206,6,FEATURES,False,LogisticRegression,0.812,0.5,0.5
207,7,FEATURES,False,LogisticRegression,0.718,0.5,0.5
208,8,FEATURES,False,LogisticRegression,0.795,0.5,0.5
209,9,FEATURES,False,LogisticRegression,0.803,0.5,0.5
210,10,FEATURES,False,LogisticRegression,0.752,0.5,0.5
211,11,FEATURES,False,LogisticRegression,0.744,0.5,0.5
212,12,FEATURES,False,LogisticRegression,0.803,0.5,0.5
213,13,FEATURES,False,LogisticRegression,0.769,0.5,0.5
214,14,FEATURES,False,LogisticRegression,0.735,0.5,0.5
215,15,FEATURES,False,LogisticRegression,0.718,0.5,0.5
216,16,FEATURES,False,LogisticRegression,0.735,0.5,0.5
217,17,FEATURES,False,LogisticRegression,0.778,0.5,0.5
218,18,FEATURES,False,LogisticRegression,0.735,0.5,0.5
219,19,FEATURES,False,LogisticRegression,0.778,0.5,0.5
220,20,FEATURES,False,LogisticRegression,0.752,0.5,0.5
221,21,FEATURES,False,LogisticRegression,0.795,0.5,0.5
222,22,FEATURES,False,LogisticRegression,0.761,0.5,0.5
223,23,FEATURES,False,LogisticRegression,0.778,0.5,0.5
224,24,FEATURES,False,LogisticRegression,0.786,0.5,0.5
225,25,FEATURES,False,LogisticRegression,0.803,0.5,0.5
226,26,FEATURES,False,LogisticRegression,0.701,0.5,0.5
227,27,FEATURES,False,LogisticRegression,0.744,0.5,0.5
228,28,FEATURES,False,LogisticRegression,0.803,0.5,0.5
229,29,FEATURES,False,LogisticRegression,0.752,0.5,0.5
230,30,FEATURES,False,LogisticRegression,0.744,0.5,0.5
231,31,FEATURES,False,LogisticRegression,0.769,0.5,0.5
232,32,FEATURES,False,LogisticRegression,0.778,0.5,0.5
233,33,FEATURES,False,LogisticRegression,0.778,0.5,0.5
234,34,FEATURES,False,LogisticRegression,0.735,0.5,0.5
235,35,FEATURES,False,LogisticRegression,0.812,0.5,0.5
236,36,FEATURES,False,LogisticRegression,0.752,0.5,0.5
237,37,FEATURES,False,LogisticRegression,0.803,0.5,0.5
238,38,FEATURES,False,LogisticRegression,0.718,0.5,0.5
239,39,FEATURES,False,LogisticRegression,0.769,0.5,0.5
240,40,FEATURES,False,LogisticRegression,0.761,0.5,0.5
241,41,FEATURES,False,LogisticRegression,0.761,0.5,0.5
242,42,FEATURES,False,LogisticRegression,0.701,0.5,0.5
243,43,FEATURES,False,LogisticRegression,0.735,0.5,0.5
244,44,FEATURES,False,LogisticRegression,0.752,0.5,0.5
245,45,FEATURES,False,LogisticRegression,0.709,0.5,0.5
246,46,FEATURES,False,LogisticRegression,0.718,0.5,0.5
247,47,FEATURES,False,LogisticRegression,0.744,0.5,0.5
248,48,FEATURES,False,LogisticRegression,0.761,0.5,0.5
249,49,FEATURES,False,LogisticRegression,0.769,0.5,0.5
250,50,FEATURES,False,LogisticRegression,0.829,0.5,0.5
251,51,FEATURES,False,LogisticRegression,0.718,0.5,0.5
252,52,FEATURES,False,LogisticRegression,0.769,0.5,0.5
253,53,FEATURES,False,LogisticRegression,0.761,0.5,0.5
254,54,FEATURES,False,LogisticRegression,0.752,0.5,0.5
255,55,FEATURES,False,LogisticRegression,0.752,0.5,0.5
256,56,FEATURES,False,LogisticRegression,0.761,0.5,0.5
257,57,FEATURES,False,LogisticRegression,0.769,0.5,0.5
