,iter,geneset,stratified,model,test accuracy,test balanced accuracy,Test_ROC
0,0,LINCS,False,RBF_SVC,0.7722772277227723,0.5,-1
1,1,LINCS,False,RBF_SVC,0.7425742574257426,0.5013528138528138,-1
2,2,LINCS,False,RBF_SVC,0.7722772277227723,0.5,-1
3,3,LINCS,False,RBF_SVC,0.7920792079207921,0.5126543209876543,-1
4,4,LINCS,False,RBF_SVC,0.7227722772277227,0.505005005005005,-1
5,5,LINCS,False,RBF_SVC,0.7623762376237624,0.5,-1
6,6,LINCS,False,RBF_SVC,0.8217821782178217,0.5897058823529412,-1
7,7,LINCS,False,RBF_SVC,0.18811881188118812,0.5,-1
8,8,LINCS,False,RBF_SVC,0.7524752475247525,0.5,-1
9,9,LINCS,False,RBF_SVC,0.7920792079207921,0.5,-1
10,10,LINCS,False,RBF_SVC,0.7722772277227723,0.5,-1
11,11,LINCS,False,RBF_SVC,0.27722772277227725,0.5,-1
12,12,LINCS,False,RBF_SVC,0.15841584158415842,0.5,-1
13,13,LINCS,False,RBF_SVC,0.7722772277227723,0.5306577480490524,-1
14,14,LINCS,False,RBF_SVC,0.7920792079207921,0.503681392235609,-1
15,15,LINCS,False,RBF_SVC,0.16831683168316833,0.5,-1
16,16,LINCS,False,RBF_SVC,0.8514851485148515,0.6456996148908858,-1
17,17,LINCS,False,RBF_SVC,0.7722772277227723,0.5802631578947368,-1
18,18,LINCS,False,RBF_SVC,0.7326732673267327,0.5,-1
19,19,LINCS,False,RBF_SVC,0.15841584158415842,0.5,-1
20,20,LINCS,False,RBF_SVC,0.7524752475247525,0.5,-1
21,21,LINCS,False,RBF_SVC,0.7326732673267327,0.5,-1
22,22,LINCS,False,RBF_SVC,0.801980198019802,0.5532128514056225,-1
23,23,LINCS,False,RBF_SVC,0.7722772277227723,0.5459866220735786,-1
24,24,LINCS,False,RBF_SVC,0.7722772277227723,0.5306577480490524,-1
25,25,LINCS,False,RBF_SVC,0.7722772277227723,0.5191358024691358,-1
26,26,LINCS,False,RBF_SVC,0.7425742574257426,0.5,-1
27,27,LINCS,False,RBF_SVC,0.7722772277227723,0.5920598388952819,-1
28,28,LINCS,False,RBF_SVC,0.44554455445544555,0.563578826237054,-1
29,29,LINCS,False,RBF_SVC,0.7821782178217822,0.5288690476190476,-1
30,30,LINCS,False,RBF_SVC,0.8118811881188119,0.5814814814814815,-1
31,31,LINCS,False,RBF_SVC,0.7524752475247525,0.5,-1
32,32,LINCS,False,RBF_SVC,0.7722772277227723,0.5003086419753087,-1
33,33,LINCS,False,RBF_SVC,0.7128712871287128,0.5041585127201565,-1
34,34,LINCS,False,RBF_SVC,0.7425742574257426,0.5467221135029354,-1
35,35,LINCS,False,RBF_SVC,0.7821782178217822,0.5019255455712451,-1
36,36,LINCS,False,RBF_SVC,0.8217821782178217,0.6064814814814814,-1
37,37,LINCS,False,RBF_SVC,0.7920792079207921,0.5,-1
38,38,LINCS,False,RBF_SVC,0.3069306930693069,0.5569620253164557,-1
39,39,LINCS,False,RBF_SVC,0.7722772277227723,0.5781926406926406,-1
