,iter,geneset,stratified,model,test accuracy,test balanced accuracy,Test_ROC
0,0,LINCS,False,Poly_SVC,0.8415841584158416,0.5789473684210527,-1
1,1,LINCS,False,Poly_SVC,0.7821782178217822,0.5327963176064442,-1
2,2,LINCS,False,Poly_SVC,0.801980198019802,0.5454545454545454,-1
3,3,LINCS,False,Poly_SVC,0.7425742574257426,0.5,-1
4,4,LINCS,False,Poly_SVC,0.7920792079207921,0.5911796536796536,-1
5,5,LINCS,False,Poly_SVC,0.7326732673267327,0.5435897435897437,-1
6,6,LINCS,False,Poly_SVC,0.7623762376237624,0.5602631578947368,-1
7,7,LINCS,False,Poly_SVC,0.8316831683168316,0.5800561797752809,-1
8,8,LINCS,False,Poly_SVC,0.8118811881188119,0.5814814814814815,-1
9,9,LINCS,False,Poly_SVC,0.7524752475247525,0.5221861471861472,-1
10,10,LINCS,False,Poly_SVC,0.801980198019802,0.5097054886211513,-1
11,11,LINCS,False,Poly_SVC,0.16831683168316833,0.5,-1
12,12,LINCS,False,Poly_SVC,0.7524752475247525,0.5,-1
13,13,LINCS,False,Poly_SVC,0.7821782178217822,0.552396878483835,-1
14,14,LINCS,False,Poly_SVC,0.7722772277227723,0.4936708860759494,-1
15,15,LINCS,False,Poly_SVC,0.7326732673267327,0.5,-1
16,16,LINCS,False,Poly_SVC,0.7326732673267327,0.5405263157894736,-1
17,17,LINCS,False,Poly_SVC,0.7227722772277227,0.48836580086580084,-1
18,18,LINCS,False,Poly_SVC,0.7524752475247525,0.5302071346375143,-1
19,19,LINCS,False,Poly_SVC,0.7326732673267327,0.5151785714285714,-1
20,20,LINCS,False,Poly_SVC,0.7821782178217822,0.5815476190476191,-1
21,21,LINCS,False,Poly_SVC,0.8514851485148515,0.5,-1
22,22,LINCS,False,Poly_SVC,0.8118811881188119,0.6053921568627451,-1
23,23,LINCS,False,Poly_SVC,0.7722772277227723,0.5100690448791715,-1
24,24,LINCS,False,Poly_SVC,0.7920792079207921,0.5686777920410784,-1
25,25,LINCS,False,Poly_SVC,0.7821782178217822,0.5464285714285714,-1
26,26,LINCS,False,Poly_SVC,0.7524752475247525,0.5078463203463204,-1
27,27,LINCS,False,Poly_SVC,0.7227722772277227,0.5071052631578947,-1
28,28,LINCS,False,Poly_SVC,0.7128712871287128,0.5,-1
29,29,LINCS,False,Poly_SVC,0.8118811881188119,0.5438271604938272,-1
30,30,LINCS,False,Poly_SVC,0.7920792079207921,0.5,-1
31,31,LINCS,False,Poly_SVC,0.7722772277227723,0.5208333333333334,-1
32,32,LINCS,False,Poly_SVC,0.7623762376237624,0.5201380897583429,-1
33,33,LINCS,False,Poly_SVC,0.8316831683168316,0.5,-1
34,34,LINCS,False,Poly_SVC,0.8217821782178217,0.47701149425287354,-1
35,35,LINCS,False,Poly_SVC,0.7920792079207921,0.5,-1
36,36,LINCS,False,Poly_SVC,0.7722772277227723,0.5925324675324675,-1
37,37,LINCS,False,Poly_SVC,0.8217821782178217,0.5688271604938271,-1
38,38,LINCS,False,Poly_SVC,0.7920792079207921,0.5,-1
39,39,LINCS,False,Poly_SVC,0.693069306930693,0.49295774647887325,-1
40,40,LINCS,False,Poly_SVC,0.8118811881188119,0.5592369477911646,-1
41,41,LINCS,False,Poly_SVC,0.8415841584158416,0.5773092369477911,-1
42,42,LINCS,False,Poly_SVC,0.7623762376237624,0.5384615384615384,-1
43,43,LINCS,False,Poly_SVC,0.7821782178217822,0.5019255455712451,-1
44,44,LINCS,False,Poly_SVC,0.8415841584158416,0.5253676470588236,-1
45,45,LINCS,False,Poly_SVC,0.7524752475247525,0.5,-1
46,46,LINCS,False,Poly_SVC,0.7920792079207921,0.5702380952380952,-1
47,47,LINCS,False,Poly_SVC,0.7623762376237624,0.4935897435897436,-1
48,48,LINCS,False,Poly_SVC,0.8118811881188119,0.5,-1
49,49,LINCS,False,Poly_SVC,0.7920792079207921,0.5,-1
50,50,LINCS,False,Poly_SVC,0.8118811881188119,0.5157295850066934,-1
51,51,LINCS,False,Poly_SVC,0.7920792079207921,0.5526785714285715,-1
52,52,LINCS,False,Poly_SVC,0.801980198019802,0.5,-1
53,53,LINCS,False,Poly_SVC,0.7524752475247525,0.5,-1
54,54,LINCS,False,Poly_SVC,0.801980198019802,0.5779411764705882,-1
55,55,LINCS,False,Poly_SVC,0.7128712871287128,0.51001001001001,-1
56,56,LINCS,False,Poly_SVC,0.7227722772277227,0.5440313111545988,-1
57,57,LINCS,False,Poly_SVC,0.801980198019802,0.5618527042577676,-1
