,iter,geneset,stratified,model,test accuracy,test balanced accuracy,Test_ROC
0,0,LINCS,False,RandomForest,0.6764705882352942,0.5288461538461539,0.5432692307692308
1,1,LINCS,False,RandomForest,0.7941176470588235,0.6130952380952381,0.6904761904761905
2,2,LINCS,False,RandomForest,0.6470588235294118,0.5946969696969697,0.6325757575757576
3,3,LINCS,False,RandomForest,0.7647058823529411,0.5952380952380952,0.5833333333333334
4,4,LINCS,False,RandomForest,0.6176470588235294,0.5476190476190476,0.5555555555555556
5,5,LINCS,False,RandomForest,0.5588235294117647,0.5265151515151515,0.5265151515151515
6,6,LINCS,False,RandomForest,0.6176470588235294,0.5146520146520146,0.6098901098901099
7,7,LINCS,False,RandomForest,0.6470588235294118,0.5458333333333333,0.4958333333333333
8,8,LINCS,False,RandomForest,0.7352941176470589,0.5240384615384616,0.716346153846154
9,9,LINCS,False,RandomForest,0.7058823529411765,0.5048076923076923,0.6153846153846154
10,10,LINCS,False,RandomForest,0.5882352941176471,0.48221343873517786,0.5059288537549407
11,11,LINCS,False,RandomForest,0.7058823529411765,0.6428571428571428,0.692857142857143
12,12,LINCS,False,RandomForest,0.5588235294117647,0.48863636363636365,0.47537878787878785
13,13,LINCS,False,RandomForest,0.7058823529411765,0.48,0.7022222222222222
14,14,LINCS,False,RandomForest,0.6764705882352942,0.5237154150197628,0.5197628458498024
15,15,LINCS,False,RandomForest,0.8529411764705882,0.6875,0.515625
16,16,LINCS,False,RandomForest,0.6176470588235294,0.5276679841897234,0.4209486166007906
17,17,LINCS,False,RandomForest,0.7352941176470589,0.5909090909090909,0.5968379446640316
18,18,LINCS,False,RandomForest,0.5294117647058824,0.4607142857142857,0.49642857142857144
19,19,LINCS,False,RandomForest,0.6764705882352942,0.5948616600790514,0.616600790513834
20,20,LINCS,False,RandomForest,0.7647058823529411,0.4482758620689655,0.6275862068965516
21,21,LINCS,False,RandomForest,0.5588235294117647,0.4866666666666667,0.5599999999999999
22,22,LINCS,False,RandomForest,0.5882352941176471,0.5201465201465202,0.4981684981684982
23,23,LINCS,False,RandomForest,0.7352941176470589,0.5119047619047619,0.6309523809523809
24,24,LINCS,False,RandomForest,0.8235294117647058,0.6243386243386243,0.6296296296296297
25,25,LINCS,False,RandomForest,0.7352941176470589,0.6083333333333333,0.6208333333333333
26,26,LINCS,False,RandomForest,0.6470588235294118,0.5,0.5606060606060606
27,27,LINCS,False,RandomForest,0.6764705882352942,0.5311111111111111,0.58
28,28,LINCS,False,RandomForest,0.7941176470588235,0.6466666666666666,0.6555555555555556
29,29,LINCS,False,RandomForest,0.47058823529411764,0.47058823529411764,0.698961937716263
30,30,LINCS,False,RandomForest,0.7058823529411765,0.592885375494071,0.541501976284585
31,31,LINCS,False,RandomForest,0.6470588235294118,0.44,0.4111111111111111
32,32,LINCS,False,RandomForest,0.7058823529411765,0.6577777777777778,0.6044444444444445
33,33,LINCS,False,RandomForest,0.7941176470588235,0.7355769230769231,0.7259615384615385
34,34,LINCS,False,RandomForest,0.6470588235294118,0.4583333333333333,0.6125
35,35,LINCS,False,RandomForest,0.6176470588235294,0.44047619047619047,0.5327380952380952
36,36,LINCS,False,RandomForest,0.6764705882352942,0.4855769230769231,0.5096153846153846
37,37,LINCS,False,RandomForest,0.6764705882352942,0.5620689655172414,0.5793103448275863
38,38,LINCS,False,RandomForest,0.5882352941176471,0.5422222222222222,0.6266666666666667
39,39,LINCS,False,RandomForest,0.7058823529411765,0.5866666666666667,0.5022222222222221
40,40,LINCS,False,RandomForest,0.6176470588235294,0.4962121212121212,0.5265151515151516
41,41,LINCS,False,RandomForest,0.6764705882352942,0.49166666666666664,0.425
42,42,LINCS,False,RandomForest,0.7058823529411765,0.592885375494071,0.7035573122529645
43,43,LINCS,False,RandomForest,0.7352941176470589,0.6083333333333333,0.6291666666666668
44,44,LINCS,False,RandomForest,0.5882352941176471,0.42328042328042326,0.4814814814814815
45,45,LINCS,False,RandomForest,0.7647058823529411,0.48148148148148145,0.5873015873015872
46,46,LINCS,False,RandomForest,0.6176470588235294,0.5340909090909092,0.6553030303030303
47,47,LINCS,False,RandomForest,0.7352941176470589,0.5711111111111111,0.7288888888888888
48,48,LINCS,False,RandomForest,0.5,0.4567307692307692,0.5144230769230769
49,49,LINCS,False,RandomForest,0.6470588235294118,0.5132275132275133,0.5132275132275133
50,50,LINCS,False,RandomForest,0.7647058823529411,0.6622222222222223,0.7511111111111111
51,51,LINCS,False,RandomForest,0.5882352941176471,0.5201465201465202,0.5695970695970696
52,52,LINCS,False,RandomForest,0.5294117647058824,0.48484848484848486,0.46969696969696967
53,53,LINCS,False,RandomForest,0.7647058823529411,0.5952380952380952,0.7440476190476191
54,54,LINCS,False,RandomForest,0.6470588235294118,0.5466666666666666,0.5333333333333333
55,55,LINCS,False,RandomForest,0.7647058823529411,0.5865384615384616,0.7692307692307693
56,56,LINCS,False,RandomForest,0.7058823529411765,0.5502645502645502,0.4814814814814815
57,57,LINCS,False,RandomForest,0.6470588235294118,0.5111111111111111,0.6488888888888888
58,58,LINCS,False,RandomForest,0.7352941176470589,0.5791666666666667,0.5666666666666667
59,59,LINCS,False,RandomForest,0.6764705882352942,0.6208791208791209,0.7582417582417583
60,60,LINCS,False,RandomForest,0.5882352941176471,0.5,0.6321428571428571
61,61,LINCS,False,RandomForest,0.6764705882352942,0.5288461538461539,0.5
62,62,LINCS,False,RandomForest,0.7352941176470589,0.5158730158730158,0.544973544973545
63,63,LINCS,False,RandomForest,0.7352941176470589,0.5158730158730158,0.7301587301587302
64,64,LINCS,False,RandomForest,0.5882352941176471,0.48221343873517786,0.48221343873517786
65,65,LINCS,False,RandomForest,0.7941176470588235,0.6791666666666667,0.7145833333333333
66,66,LINCS,False,RandomForest,0.7941176470588235,0.6466666666666666,0.5866666666666667
67,67,LINCS,False,RandomForest,0.6470588235294118,0.46634615384615385,0.6153846153846154
68,68,LINCS,False,RandomForest,0.5294117647058824,0.43873517786561267,0.5138339920948617
69,69,LINCS,False,RandomForest,0.7647058823529411,0.5,0.6682692307692308
70,70,LINCS,False,RandomForest,0.7058823529411765,0.616600790513834,0.6600790513833993
71,71,LINCS,False,RandomForest,0.5588235294117647,0.4576719576719577,0.4576719576719577
72,72,LINCS,False,RandomForest,0.6176470588235294,0.5293040293040293,0.5970695970695971
73,73,LINCS,False,RandomForest,0.5882352941176471,0.5333333333333333,0.6982456140350877
74,74,LINCS,False,RandomForest,0.6470588235294118,0.575,0.5791666666666666
75,75,LINCS,False,RandomForest,0.7058823529411765,0.5454545454545454,0.533596837944664
76,76,LINCS,False,RandomForest,0.5882352941176471,0.5321428571428571,0.4642857142857143
77,77,LINCS,False,RandomForest,0.7352941176470589,0.55,0.5375
78,78,LINCS,False,RandomForest,0.7352941176470589,0.6146245059288538,0.7154150197628458
79,79,LINCS,False,RandomForest,0.7352941176470589,0.5355555555555556,0.5955555555555555
80,80,LINCS,False,RandomForest,0.5882352941176471,0.45454545454545453,0.5454545454545454
81,81,LINCS,False,RandomForest,0.7647058823529411,0.6622222222222223,0.5733333333333334
82,82,LINCS,False,RandomForest,0.5588235294117647,0.4833333333333333,0.55625
83,83,LINCS,False,RandomForest,0.6764705882352942,0.5237154150197628,0.5671936758893281
84,84,LINCS,False,RandomForest,0.7352941176470589,0.5711111111111111,0.6177777777777778
85,85,LINCS,False,RandomForest,0.6764705882352942,0.5375,0.50625
86,86,LINCS,False,RandomForest,0.7352941176470589,0.6083333333333333,0.7541666666666667
87,87,LINCS,False,RandomForest,0.7647058823529411,0.6291666666666667,0.775
88,88,LINCS,False,RandomForest,0.7058823529411765,0.5511111111111111,0.5533333333333332
89,89,LINCS,False,RandomForest,0.7058823529411765,0.5833333333333334,0.7234848484848485
90,90,LINCS,False,RandomForest,0.6176470588235294,0.5464285714285714,0.6178571428571429
91,91,LINCS,False,RandomForest,0.7058823529411765,0.5,0.5625
92,92,LINCS,False,RandomForest,0.5882352941176471,0.5576923076923077,0.6009615384615384
93,93,LINCS,False,RandomForest,0.7058823529411765,0.5875,0.5
94,94,LINCS,False,RandomForest,0.7647058823529411,0.5343915343915344,0.5608465608465608
95,95,LINCS,False,RandomForest,0.6470588235294118,0.5384615384615384,0.5970695970695972
96,96,LINCS,False,RandomForest,0.8235294117647058,0.6772486772486772,0.7407407407407407
97,97,LINCS,False,RandomForest,0.6176470588235294,0.42,0.7022222222222222
98,98,LINCS,False,RandomForest,0.7647058823529411,0.6266666666666667,0.5511111111111111
99,99,LINCS,False,RandomForest,0.5588235294117647,0.5071428571428571,0.6214285714285714
