Drug,Tissue,Model,Features,Test Accuracy,Test Balanced Accuracy,Test ROC AUC
Nivo,PANCAN,RandomForest,cosmic1,0.7142857142857143,0.5375,0.55
Nivo,PANCAN,RandomForest,cosmic1,0.7857142857142857,0.625,0.78125
Nivo,PANCAN,RandomForest,cosmic1,0.6785714285714286,0.5875,0.6125
Nivo,PANCAN,RandomForest,cosmic1,0.7857142857142857,0.775,0.6749999999999999
Nivo,PANCAN,RandomForest,cosmic1,0.5714285714285714,0.475,0.490625
Nivo,PANCAN,RandomForest,cosmic1,0.7142857142857143,0.575,0.76875
Nivo,PANCAN,RandomForest,cosmic1,0.6428571428571429,0.45,0.55
Nivo,PANCAN,RandomForest,cosmic1,0.5357142857142857,0.4125,0.4125
Nivo,PANCAN,RandomForest,cosmic1,0.6785714285714286,0.5125,0.6187499999999999
Nivo,PANCAN,RandomForest,cosmic1,0.6785714285714286,0.55,0.7437500000000001
Nivo,PANCAN,RandomForest,cosmic1,0.6428571428571429,0.4875,0.4875
Nivo,PANCAN,RandomForest,cosmic1,0.6071428571428571,0.4625,0.6312500000000001
Nivo,PANCAN,RandomForest,cosmic1,0.8214285714285714,0.8,0.78125
Nivo,PANCAN,RandomForest,cosmic1,0.7857142857142857,0.7,0.7500000000000001
Nivo,PANCAN,RandomForest,cosmic1,0.7142857142857143,0.6125,0.7875
Nivo,PANCAN,RandomForest,cosmic1,0.8214285714285714,0.725,0.70625
Nivo,PANCAN,RandomForest,cosmic2,0.75,0.6375,0.6625
Nivo,PANCAN,RandomForest,cosmic2,0.6428571428571429,0.6,0.55
Nivo,PANCAN,RandomForest,cosmic2,0.6785714285714286,0.5875,0.59375
Nivo,PANCAN,RandomForest,cosmic2,0.7142857142857143,0.575,0.65625
Nivo,PANCAN,RandomForest,cosmic2,0.6785714285714286,0.5125,0.5625
Nivo,PANCAN,RandomForest,cosmic2,0.7857142857142857,0.625,0.6000000000000001
Nivo,PANCAN,RandomForest,cosmic2,0.6785714285714286,0.55,0.7250000000000001
Nivo,PANCAN,RandomForest,cosmic2,0.75,0.675,0.68125
Nivo,PANCAN,RandomForest,cosmic2,0.7857142857142857,0.6625,0.69375
Nivo,PANCAN,RandomForest,cosmic2,0.75,0.6375,0.69375
Nivo,PANCAN,RandomForest,cosmic2,0.6785714285714286,0.55,0.64375
Nivo,PANCAN,RandomForest,cosmic2,0.75,0.7125,0.7
Nivo,PANCAN,RandomForest,cosmic2,0.6428571428571429,0.4875,0.4875
Nivo,PANCAN,RandomForest,cosmic2,0.7142857142857143,0.65,0.621875
Nivo,PANCAN,RandomForest,cosmic2,0.5714285714285714,0.4375,0.38125
Nivo,PANCAN,RandomForest,cosmic2,0.6428571428571429,0.525,0.55625
Nivo,PANCAN,RandomForest,cosmic2,0.7142857142857143,0.575,0.7187500000000001
Nivo,PANCAN,RandomForest,cosmic2,0.7857142857142857,0.6625,0.76875
Nivo,PANCAN,RandomForest,cosmic2,0.6428571428571429,0.4875,0.5906250000000001
Nivo,PANCAN,RandomForest,cosmic2,0.6785714285714286,0.5875,0.7375
Nivo,PANCAN,RandomForest,cosmic2,0.6428571428571429,0.4875,0.46875
Nivo,PANCAN,RandomForest,cosmic2,0.75,0.75,0.79375
Nivo,PANCAN,RandomForest,cosmic2,0.6071428571428571,0.5,0.43125
Nivo,PANCAN,RandomForest,cosmic2,0.75,0.6,0.45624999999999993
Nivo,PANCAN,RandomForest,cosmic2,0.7142857142857143,0.5375,0.45625
Nivo,PANCAN,RandomForest,cosmic,0.6785714285714286,0.5875,0.575
Nivo,PANCAN,RandomForest,cosmic,0.6785714285714286,0.55,0.625
Nivo,PANCAN,RandomForest,cosmic,0.7142857142857143,0.6125,0.5874999999999999
Nivo,PANCAN,RandomForest,cosmic,0.75,0.6375,0.51875
Nivo,PANCAN,RandomForest,cosmic,0.5714285714285714,0.475,0.4125
Nivo,PANCAN,RandomForest,cosmic,0.6071428571428571,0.5,0.54375
Nivo,PANCAN,RandomForest,cosmic,0.6785714285714286,0.5875,0.60625
Nivo,PANCAN,RandomForest,cosmic,0.6785714285714286,0.625,0.6625000000000001
Nivo,PANCAN,RandomForest,cosmic,0.6428571428571429,0.5625,0.51875
Nivo,PANCAN,RandomForest,cosmic,0.75,0.6375,0.73125
Nivo,PANCAN,RandomForest,cosmic,0.6071428571428571,0.5375,0.49375
Nivo,PANCAN,RandomForest,cosmic,0.6785714285714286,0.625,0.725
Nivo,PANCAN,RandomForest,cosmic,0.7857142857142857,0.6625,0.7812499999999999
Nivo,PANCAN,RandomForest,cosmic,0.7857142857142857,0.6625,0.66875
Nivo,PANCAN,RandomForest,cosmic,0.7142857142857143,0.5375,0.7312500000000001
Nivo,PANCAN,RandomForest,cosmic,0.7857142857142857,0.6625,0.75
Nivo,PANCAN,RandomForest,cosmic,0.8214285714285714,0.6875,0.7
Nivo,PANCAN,RandomForest,cosmic,0.6071428571428571,0.4625,0.45625
Nivo,PANCAN,RandomForest,cosmic,0.7142857142857143,0.575,0.63125
Nivo,PANCAN,RandomForest,cosmic,0.7142857142857143,0.5375,0.6875
Nivo,PANCAN,RandomForest,cosmic,0.7142857142857143,0.575,0.584375
Nivo,PANCAN,RandomForest,cosmic,0.6785714285714286,0.55,0.53125
Nivo,PANCAN,RandomForest,cosmic,0.6785714285714286,0.5875,0.5625
Nivo,PANCAN,RandomForest,cosmic,0.6785714285714286,0.5875,0.6187499999999999
Nivo,PANCAN,RandomForest,cosmic,0.6071428571428571,0.5,0.475
Nivo,PANCAN,RandomForest,kegg,0.7142857142857143,0.6125,0.75625
Nivo,PANCAN,RandomForest,kegg,0.7142857142857143,0.575,0.6249999999999999
Nivo,PANCAN,RandomForest,kegg,0.6428571428571429,0.45,0.71875
Nivo,PANCAN,RandomForest,kegg,0.6428571428571429,0.4875,0.5
Nivo,PANCAN,RandomForest,kegg,0.6428571428571429,0.4875,0.5375
Nivo,PANCAN,RandomForest,kegg,0.75,0.6,0.7125
Nivo,PANCAN,RandomForest,kegg,0.7142857142857143,0.575,0.48124999999999996
Nivo,PANCAN,RandomForest,kegg,0.6785714285714286,0.5875,0.7124999999999999
Nivo,PANCAN,RandomForest,kegg,0.7142857142857143,0.725,0.71875
Nivo,PANCAN,RandomForest,kegg,0.75,0.5625,0.42500000000000004
Nivo,PANCAN,RandomForest,kegg,0.6428571428571429,0.525,0.45625000000000004
Nivo,PANCAN,RandomForest,kegg,0.6785714285714286,0.625,0.56875
Nivo,PANCAN,RandomForest,kegg,0.5714285714285714,0.5875,0.53125
Nivo,PANCAN,RandomForest,kegg,0.75,0.825,0.7875000000000001
Nivo,PANCAN,RandomForest,kegg,0.6428571428571429,0.6,0.5437500000000001
Nivo,PANCAN,RandomForest,kegg,0.6785714285714286,0.625,0.64375
Nivo,PANCAN,RandomForest,kegg,0.6428571428571429,0.6375,0.703125
Nivo,PANCAN,RandomForest,kegg,0.6071428571428571,0.425,0.59375
Nivo,PANCAN,RandomForest,kegg,0.6785714285714286,0.6625,0.71875
Nivo,PANCAN,RandomForest,kegg,0.6071428571428571,0.425,0.5375000000000001
Nivo,PANCAN,RandomForest,kegg,0.6785714285714286,0.5875,0.7062499999999999
Nivo,PANCAN,RandomForest,kegg,0.75,0.6375,0.6875
Nivo,PANCAN,RandomForest,kegg,0.8214285714285714,0.725,0.75
Nivo,PANCAN,RandomForest,kegg,0.6785714285714286,0.5875,0.7625
Nivo,PANCAN,RandomForest,kegg,0.6428571428571429,0.5625,0.45625000000000004
Nivo,PANCAN,RandomForest,vogelstein,0.7142857142857143,0.575,0.6625
Nivo,PANCAN,RandomForest,vogelstein,0.6785714285714286,0.55,0.64375
Nivo,PANCAN,RandomForest,vogelstein,0.6785714285714286,0.55,0.6281249999999999
Nivo,PANCAN,RandomForest,vogelstein,0.6071428571428571,0.6125,0.665625
Nivo,PANCAN,RandomForest,vogelstein,0.75,0.6375,0.665625
Nivo,PANCAN,RandomForest,vogelstein,0.6071428571428571,0.5,0.575
Nivo,PANCAN,RandomForest,vogelstein,0.6428571428571429,0.5625,0.7250000000000001
Nivo,PANCAN,RandomForest,vogelstein,0.7142857142857143,0.65,0.70625
Nivo,PANCAN,RandomForest,vogelstein,0.7857142857142857,0.625,0.7125
Nivo,PANCAN,RandomForest,vogelstein,0.7857142857142857,0.7,0.65625
Nivo,PANCAN,RandomForest,vogelstein,0.7142857142857143,0.5375,0.8
Nivo,PANCAN,RandomForest,vogelstein,0.75,0.675,0.73125
Nivo,PANCAN,RandomForest,vogelstein,0.7142857142857143,0.65,0.6625
Nivo,PANCAN,RandomForest,vogelstein,0.75,0.6,0.5937500000000001
Nivo,PANCAN,RandomForest,vogelstein,0.75,0.5625,0.64375
Nivo,PANCAN,RandomForest,vogelstein,0.5357142857142857,0.4875,0.55
Nivo,PANCAN,RandomForest,vogelstein,0.6428571428571429,0.5625,0.6125
Nivo,PANCAN,RandomForest,vogelstein,0.6785714285714286,0.5125,0.575
Nivo,PANCAN,RandomForest,vogelstein,0.6071428571428571,0.5,0.496875
Nivo,PANCAN,RandomForest,vogelstein,0.6785714285714286,0.55,0.7
Nivo,PANCAN,RandomForest,vogelstein,0.7142857142857143,0.5375,0.73125
Nivo,PANCAN,RandomForest,vogelstein,0.7142857142857143,0.6125,0.625
Nivo,PANCAN,RandomForest,vogelstein,0.6785714285714286,0.55,0.675
Nivo,PANCAN,RandomForest,vogelstein,0.6785714285714286,0.55,0.5875
Nivo,PANCAN,RandomForest,vogelstein,0.8214285714285714,0.7625,0.70625
Nivo,PANCAN,RandomForest,mdsig,0.7857142857142857,0.6625,0.725
Nivo,PANCAN,RandomForest,mdsig,0.6785714285714286,0.5875,0.69375
Nivo,PANCAN,RandomForest,mdsig,0.7857142857142857,0.7,0.775
Nivo,PANCAN,RandomForest,mdsig,0.8214285714285714,0.725,0.8031250000000001
Nivo,PANCAN,RandomForest,mdsig,0.7857142857142857,0.775,0.8624999999999999
Nivo,PANCAN,RandomForest,mdsig,0.75,0.6,0.45625000000000004
Nivo,PANCAN,RandomForest,mdsig,0.6785714285714286,0.5125,0.575
Nivo,PANCAN,RandomForest,mdsig,0.8214285714285714,0.725,0.7437499999999999
Nivo,PANCAN,RandomForest,mdsig,0.7142857142857143,0.6125,0.61875
Nivo,PANCAN,RandomForest,mdsig,0.6428571428571429,0.45,0.528125
Nivo,PANCAN,RandomForest,mdsig,0.8214285714285714,0.6875,0.7625000000000001
Nivo,PANCAN,RandomForest,mdsig,0.6785714285714286,0.5875,0.6375
Nivo,PANCAN,RandomForest,mdsig,0.6428571428571429,0.5625,0.625
Nivo,PANCAN,RandomForest,mdsig,0.6428571428571429,0.5625,0.475
Nivo,PANCAN,RandomForest,mdsig,0.6071428571428571,0.425,0.4625
Nivo,PANCAN,RandomForest,mdsig,0.5714285714285714,0.4,0.4
Nivo,PANCAN,RandomForest,mdsig,0.7857142857142857,0.6625,0.66875
Nivo,PANCAN,RandomForest,mdsig,0.6071428571428571,0.4625,0.5625
Nivo,PANCAN,RandomForest,mdsig,0.8571428571428571,0.75,0.8374999999999999
Nivo,PANCAN,RandomForest,mdsig,0.7142857142857143,0.575,0.6312500000000001
Nivo,PANCAN,RandomForest,mdsig,0.75,0.675,0.675
Nivo,PANCAN,RandomForest,mdsig,0.75,0.6,0.71875
Nivo,PANCAN,RandomForest,mdsig,0.6785714285714286,0.55,0.5
Nivo,PANCAN,RandomForest,mdsig,0.7857142857142857,0.6625,0.6625
Nivo,PANCAN,RandomForest,mdsig,0.6785714285714286,0.55,0.58125
Nivo,PANCAN,RandomForest,auslander,0.6785714285714286,0.5875,0.48125000000000007
Nivo,PANCAN,RandomForest,auslander,0.7857142857142857,0.625,0.6875
Nivo,PANCAN,RandomForest,auslander,0.7142857142857143,0.6125,0.6875
Nivo,PANCAN,RandomForest,auslander,0.5714285714285714,0.5125,0.5875
Nivo,PANCAN,RandomForest,auslander,0.5714285714285714,0.4375,0.47187499999999993
Nivo,PANCAN,RandomForest,auslander,0.5714285714285714,0.4,0.48125
Nivo,PANCAN,RandomForest,auslander,0.7142857142857143,0.575,0.59375
Nivo,PANCAN,RandomForest,auslander,0.7142857142857143,0.6875,0.64375
Nivo,PANCAN,RandomForest,auslander,0.6428571428571429,0.525,0.5375000000000001
Nivo,PANCAN,RandomForest,auslander,0.75,0.6375,0.6937499999999999
Nivo,PANCAN,RandomForest,auslander,0.8571428571428571,0.75,0.825
Nivo,PANCAN,RandomForest,auslander,0.7142857142857143,0.6875,0.69375
Nivo,PANCAN,RandomForest,auslander,0.8571428571428571,0.7875,0.8718750000000001
Nivo,PANCAN,RandomForest,auslander,0.7142857142857143,0.6125,0.525
Nivo,PANCAN,RandomForest,auslander,0.75,0.6375,0.7374999999999999
Nivo,PANCAN,RandomForest,auslander,0.6071428571428571,0.6125,0.60625
Nivo,PANCAN,RandomForest,auslander,0.6428571428571429,0.4875,0.6000000000000001
Nivo,PANCAN,RandomForest,auslander,0.5714285714285714,0.5125,0.478125
Nivo,PANCAN,RandomForest,auslander,0.6785714285714286,0.5875,0.65625
Nivo,PANCAN,RandomForest,auslander,0.5714285714285714,0.5125,0.6
Nivo,PANCAN,RandomForest,auslander,0.6785714285714286,0.55,0.546875
Nivo,PANCAN,RandomForest,auslander,0.6428571428571429,0.525,0.6062500000000001
Nivo,PANCAN,RandomForest,auslander,0.5714285714285714,0.475,0.621875
Nivo,PANCAN,RandomForest,auslander,0.6428571428571429,0.525,0.6499999999999999
Nivo,PANCAN,RandomForest,auslander,0.6785714285714286,0.55,0.6687500000000001
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.6071428571428571,0.5375,0.528125
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.4642857142857143,0.325,0.35312499999999997
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.5714285714285714,0.55,0.47500000000000003
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.75,0.5625,0.5125
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.7142857142857143,0.6125,0.56875
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.7142857142857143,0.5,0.5
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.4642857142857143,0.4,0.415625
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.5714285714285714,0.55,0.63125
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.6428571428571429,0.675,0.6375000000000001
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.4642857142857143,0.4,0.484375
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.6071428571428571,0.5375,0.609375
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.5714285714285714,0.475,0.484375
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.6071428571428571,0.4625,0.46875
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.5357142857142857,0.375,0.36874999999999997
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.5357142857142857,0.4875,0.559375
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.42857142857142855,0.45,0.39687500000000003
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.5714285714285714,0.6625,0.665625
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.5357142857142857,0.4875,0.515625
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.5714285714285714,0.5875,0.425
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.5357142857142857,0.45,0.43750000000000006
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.5357142857142857,0.5625,0.578125
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.2857142857142857,0.425,0.40624999999999994
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.5357142857142857,0.4875,0.421875
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.35714285714285715,0.3625,0.34687499999999993
Nivo,PANCAN,RandomForest,TIDE_VALUES,0.5714285714285714,0.5125,0.478125
