,iter,geneset,stratified,model,test accuracy,test balanced accuracy,Test_ROC
0,0,LINCS,False,Linear_SVC,0.6470588235294118,0.5,-1
1,1,LINCS,False,Linear_SVC,0.7352941176470589,0.6777777777777778,-1
2,2,LINCS,False,Linear_SVC,0.4117647058823529,0.3557692307692308,-1
3,3,LINCS,False,Linear_SVC,0.7352941176470589,0.5,-1
4,4,LINCS,False,Linear_SVC,0.7352941176470589,0.5,-1
5,5,LINCS,False,Linear_SVC,0.7352941176470589,0.5,-1
6,6,LINCS,False,Linear_SVC,0.6176470588235294,0.5336538461538461,-1
7,7,LINCS,False,Linear_SVC,0.8235294117647058,0.5,-1
8,8,LINCS,False,Linear_SVC,0.7352941176470589,0.5,-1
9,9,LINCS,False,Linear_SVC,0.5882352941176471,0.5,-1
10,10,LINCS,False,Linear_SVC,0.7647058823529411,0.5,-1
11,11,LINCS,False,Linear_SVC,0.7058823529411765,0.5,-1
12,12,LINCS,False,Linear_SVC,0.7058823529411765,0.5,-1
13,13,LINCS,False,Linear_SVC,0.7941176470588235,0.5,-1
14,14,LINCS,False,Linear_SVC,0.5882352941176471,0.5625,-1
15,15,LINCS,False,Linear_SVC,0.6764705882352942,0.5,-1
16,16,LINCS,False,Linear_SVC,0.6764705882352942,0.5,-1
17,17,LINCS,False,Linear_SVC,0.5882352941176471,0.5576923076923077,-1
18,18,LINCS,False,Linear_SVC,0.7352941176470589,0.5,-1
19,19,LINCS,False,Linear_SVC,0.6764705882352942,0.5,-1
20,20,LINCS,False,Linear_SVC,0.7941176470588235,0.5,-1
21,21,LINCS,False,Linear_SVC,0.6764705882352942,0.5,-1
22,22,LINCS,False,Linear_SVC,0.5588235294117647,0.4866666666666667,-1
23,23,LINCS,False,Linear_SVC,0.7058823529411765,0.5,-1
24,24,LINCS,False,Linear_SVC,0.5294117647058824,0.47596153846153844,-1
25,25,LINCS,False,Linear_SVC,0.7941176470588235,0.5,-1
26,26,LINCS,False,Linear_SVC,0.6764705882352942,0.5,-1
27,27,LINCS,False,Linear_SVC,0.6176470588235294,0.5,-1
28,28,LINCS,False,Linear_SVC,0.7058823529411765,0.5,-1
29,29,LINCS,False,Linear_SVC,0.5882352941176471,0.5,-1
30,30,LINCS,False,Linear_SVC,0.7352941176470589,0.5,-1
31,31,LINCS,False,Linear_SVC,0.4411764705882353,0.4666666666666667,-1
32,32,LINCS,False,Linear_SVC,0.7941176470588235,0.5,-1
33,33,LINCS,False,Linear_SVC,0.6764705882352942,0.5,-1
34,34,LINCS,False,Linear_SVC,0.7941176470588235,0.5,-1
35,35,LINCS,False,Linear_SVC,0.7058823529411765,0.5,-1
36,36,LINCS,False,Linear_SVC,0.6764705882352942,0.5,-1
37,37,LINCS,False,Linear_SVC,0.7352941176470589,0.5,-1
38,38,LINCS,False,Linear_SVC,0.5882352941176471,0.4355555555555556,-1
39,39,LINCS,False,Linear_SVC,0.7058823529411765,0.5,-1
40,40,LINCS,False,Linear_SVC,0.7058823529411765,0.5,-1
41,41,LINCS,False,Linear_SVC,0.7058823529411765,0.5,-1
42,42,LINCS,False,Linear_SVC,0.7352941176470589,0.5,-1
43,43,LINCS,False,Linear_SVC,0.5294117647058824,0.43915343915343913,-1
44,44,LINCS,False,Linear_SVC,0.7647058823529411,0.5,-1
45,45,LINCS,False,Linear_SVC,0.6176470588235294,0.5,-1
46,46,LINCS,False,Linear_SVC,0.7058823529411765,0.5,-1
47,47,LINCS,False,Linear_SVC,0.8823529411764706,0.5,-1
48,48,LINCS,False,Linear_SVC,0.6470588235294118,0.5528846153846154,-1
49,49,LINCS,False,Linear_SVC,0.7647058823529411,0.5,-1
50,50,LINCS,False,Linear_SVC,0.7352941176470589,0.5,-1
51,51,LINCS,False,Linear_SVC,0.5,0.369047619047619,-1
52,52,LINCS,False,Linear_SVC,0.5294117647058824,0.55,-1
53,53,LINCS,False,Linear_SVC,0.7058823529411765,0.5,-1
54,54,LINCS,False,Linear_SVC,0.7352941176470589,0.5,-1
55,55,LINCS,False,Linear_SVC,0.7941176470588235,0.5,-1
56,56,LINCS,False,Linear_SVC,0.7352941176470589,0.5,-1
57,57,LINCS,False,Linear_SVC,0.7352941176470589,0.5,-1
58,58,LINCS,False,Linear_SVC,0.6470588235294118,0.5,-1
59,59,LINCS,False,Linear_SVC,0.6470588235294118,0.5,-1
60,60,LINCS,False,Linear_SVC,0.7352941176470589,0.6428571428571428,-1
61,61,LINCS,False,Linear_SVC,0.6764705882352942,0.5,-1
62,62,LINCS,False,Linear_SVC,0.6470588235294118,0.5,-1
63,63,LINCS,False,Linear_SVC,0.7352941176470589,0.5,-1
64,64,LINCS,False,Linear_SVC,0.5294117647058824,0.5,-1
65,65,LINCS,False,Linear_SVC,0.7352941176470589,0.5,-1
66,66,LINCS,False,Linear_SVC,0.7058823529411765,0.5,-1
67,67,LINCS,False,Linear_SVC,0.6470588235294118,0.5458333333333333,-1
68,68,LINCS,False,Linear_SVC,0.7352941176470589,0.5,-1
69,69,LINCS,False,Linear_SVC,0.6470588235294118,0.6041666666666667,-1
70,70,LINCS,False,Linear_SVC,0.5882352941176471,0.5059288537549407,-1
71,71,LINCS,False,Linear_SVC,0.5294117647058824,0.43333333333333335,-1
72,72,LINCS,False,Linear_SVC,0.7058823529411765,0.5,-1
