,iter,geneset,stratified,model,test accuracy,test balanced accuracy,Test_ROC
0,0,LINCS,False,RBF_SVC,0.7647058823529411,0.5,-1
1,1,LINCS,False,RBF_SVC,0.7647058823529411,0.5,-1
2,2,LINCS,False,RBF_SVC,0.6764705882352942,0.5,-1
3,3,LINCS,False,RBF_SVC,0.7058823529411765,0.5,-1
4,4,LINCS,False,RBF_SVC,0.6764705882352942,0.5606060606060607,-1
5,5,LINCS,False,RBF_SVC,0.7058823529411765,0.5,-1
6,6,LINCS,False,RBF_SVC,0.6470588235294118,0.5,-1
7,7,LINCS,False,RBF_SVC,0.5588235294117647,0.45111111111111113,-1
8,8,LINCS,False,RBF_SVC,0.7058823529411765,0.5048076923076923,-1
9,9,LINCS,False,RBF_SVC,0.7058823529411765,0.5,-1
10,10,LINCS,False,RBF_SVC,0.7352941176470589,0.5,-1
11,11,LINCS,False,RBF_SVC,0.7352941176470589,0.6422222222222222,-1
12,12,LINCS,False,RBF_SVC,0.6764705882352942,0.5,-1
13,13,LINCS,False,RBF_SVC,0.7647058823529411,0.5,-1
14,14,LINCS,False,RBF_SVC,0.8235294117647058,0.5,-1
15,15,LINCS,False,RBF_SVC,0.8235294117647058,0.5,-1
16,16,LINCS,False,RBF_SVC,0.6470588235294118,0.4875,-1
17,17,LINCS,False,RBF_SVC,0.6176470588235294,0.44482758620689655,-1
18,18,LINCS,False,RBF_SVC,0.8235294117647058,0.5,-1
19,19,LINCS,False,RBF_SVC,0.6764705882352942,0.5,-1
20,20,LINCS,False,RBF_SVC,0.6764705882352942,0.5317460317460317,-1
21,21,LINCS,False,RBF_SVC,0.6470588235294118,0.5,-1
22,22,LINCS,False,RBF_SVC,0.7058823529411765,0.5,-1
23,23,LINCS,False,RBF_SVC,0.7352941176470589,0.5,-1
24,24,LINCS,False,RBF_SVC,0.5588235294117647,0.5071428571428571,-1
25,25,LINCS,False,RBF_SVC,0.7352941176470589,0.6066666666666667,-1
26,26,LINCS,False,RBF_SVC,0.7352941176470589,0.5,-1
27,27,LINCS,False,RBF_SVC,0.6470588235294118,0.5,-1
28,28,LINCS,False,RBF_SVC,0.6764705882352942,0.5,-1
29,29,LINCS,False,RBF_SVC,0.6764705882352942,0.5474308300395256,-1
30,30,LINCS,False,RBF_SVC,0.7058823529411765,0.5,-1
31,31,LINCS,False,RBF_SVC,0.7941176470588235,0.5,-1
32,32,LINCS,False,RBF_SVC,0.7058823529411765,0.5,-1
33,33,LINCS,False,RBF_SVC,0.7941176470588235,0.5,-1
34,34,LINCS,False,RBF_SVC,0.5588235294117647,0.4951923076923077,-1
35,35,LINCS,False,RBF_SVC,0.6764705882352942,0.5,-1
36,36,LINCS,False,RBF_SVC,0.6764705882352942,0.5,-1
37,37,LINCS,False,RBF_SVC,0.6470588235294118,0.4875,-1
38,38,LINCS,False,RBF_SVC,0.7647058823529411,0.5,-1
39,39,LINCS,False,RBF_SVC,0.6470588235294118,0.5019762845849802,-1
40,40,LINCS,False,RBF_SVC,0.7058823529411765,0.5,-1
41,41,LINCS,False,RBF_SVC,0.7647058823529411,0.5,-1
42,42,LINCS,False,RBF_SVC,0.6764705882352942,0.5,-1
43,43,LINCS,False,RBF_SVC,0.4117647058823529,0.5,-1
44,44,LINCS,False,RBF_SVC,0.6764705882352942,0.5,-1
45,45,LINCS,False,RBF_SVC,0.6764705882352942,0.5,-1
46,46,LINCS,False,RBF_SVC,0.6764705882352942,0.5795454545454546,-1
47,47,LINCS,False,RBF_SVC,0.6764705882352942,0.5666666666666667,-1
48,48,LINCS,False,RBF_SVC,0.6764705882352942,0.5,-1
49,49,LINCS,False,RBF_SVC,0.7647058823529411,0.5,-1
50,50,LINCS,False,RBF_SVC,0.6764705882352942,0.6586538461538461,-1
51,51,LINCS,False,RBF_SVC,0.5882352941176471,0.5777777777777777,-1
52,52,LINCS,False,RBF_SVC,0.7352941176470589,0.5,-1
53,53,LINCS,False,RBF_SVC,0.6176470588235294,0.5,-1
54,54,LINCS,False,RBF_SVC,0.5588235294117647,0.5,-1
55,55,LINCS,False,RBF_SVC,0.7058823529411765,0.5,-1
56,56,LINCS,False,RBF_SVC,0.7941176470588235,0.5,-1
57,57,LINCS,False,RBF_SVC,0.8235294117647058,0.5,-1
58,58,LINCS,False,RBF_SVC,0.4117647058823529,0.5,-1
59,59,LINCS,False,RBF_SVC,0.7058823529411765,0.5511111111111111,-1
60,60,LINCS,False,RBF_SVC,0.7352941176470589,0.5,-1
61,61,LINCS,False,RBF_SVC,0.7058823529411765,0.5,-1
