,iter,geneset,stratified,model,test accuracy,test balanced accuracy,Test_ROC
0,0,LINCS,False,LogisticRegression,0.7058823529411765,0.5,0.5
1,1,LINCS,False,LogisticRegression,0.7352941176470589,0.5,0.5
2,2,LINCS,False,LogisticRegression,0.6764705882352942,0.5,0.5
3,3,LINCS,False,LogisticRegression,0.47058823529411764,0.4622222222222222,0.4311111111111111
4,4,LINCS,False,LogisticRegression,0.7352941176470589,0.5,0.5
5,5,LINCS,False,LogisticRegression,0.5882352941176471,0.5,0.5
6,6,LINCS,False,LogisticRegression,0.7647058823529411,0.5,0.5
7,7,LINCS,False,LogisticRegression,0.7647058823529411,0.5,0.5
8,8,LINCS,False,LogisticRegression,0.7647058823529411,0.5,0.5
9,9,LINCS,False,LogisticRegression,0.6470588235294118,0.5,0.5
10,10,LINCS,False,LogisticRegression,0.7352941176470589,0.5,0.5
11,11,LINCS,False,LogisticRegression,0.7941176470588235,0.5,0.5
12,12,LINCS,False,LogisticRegression,0.6764705882352942,0.5,0.5
13,13,LINCS,False,LogisticRegression,0.7058823529411765,0.5,0.5
14,14,LINCS,False,LogisticRegression,0.7058823529411765,0.5,0.5
15,15,LINCS,False,LogisticRegression,0.6764705882352942,0.5,0.5
16,16,LINCS,False,LogisticRegression,0.5,0.44666666666666666,0.5422222222222222
17,17,LINCS,False,LogisticRegression,0.6764705882352942,0.5,0.5
18,18,LINCS,False,LogisticRegression,0.6764705882352942,0.5,0.5
19,19,LINCS,False,LogisticRegression,0.5882352941176471,0.5777777777777777,0.5911111111111111
20,20,LINCS,False,LogisticRegression,0.7647058823529411,0.5,0.5
21,21,LINCS,False,LogisticRegression,0.7352941176470589,0.5,0.5
22,22,LINCS,False,LogisticRegression,0.6176470588235294,0.5,0.5
23,23,LINCS,False,LogisticRegression,0.6764705882352942,0.5,0.5
24,24,LINCS,False,LogisticRegression,0.5882352941176471,0.5,0.5
25,25,LINCS,False,LogisticRegression,0.7647058823529411,0.5,0.5
26,26,LINCS,False,LogisticRegression,0.6470588235294118,0.5,0.5
27,27,LINCS,False,LogisticRegression,0.7941176470588235,0.5,0.5
28,28,LINCS,False,LogisticRegression,0.6176470588235294,0.5,0.5
29,29,LINCS,False,LogisticRegression,0.7647058823529411,0.5,0.5
30,30,LINCS,False,LogisticRegression,0.6470588235294118,0.5,0.5
31,31,LINCS,False,LogisticRegression,0.6764705882352942,0.5,0.5
32,32,LINCS,False,LogisticRegression,0.7058823529411765,0.5,0.5
33,33,LINCS,False,LogisticRegression,0.5294117647058824,0.5377777777777778,0.44
34,34,LINCS,False,LogisticRegression,0.7647058823529411,0.5,0.5
35,35,LINCS,False,LogisticRegression,0.6764705882352942,0.5,0.5
36,36,LINCS,False,LogisticRegression,0.7647058823529411,0.5,0.5
37,37,LINCS,False,LogisticRegression,0.7058823529411765,0.5,0.5
38,38,LINCS,False,LogisticRegression,0.7647058823529411,0.5,0.5
39,39,LINCS,False,LogisticRegression,0.7058823529411765,0.5,0.5
40,40,LINCS,False,LogisticRegression,0.7647058823529411,0.5,0.5
41,41,LINCS,False,LogisticRegression,0.8235294117647058,0.5,0.5
42,42,LINCS,False,LogisticRegression,0.7647058823529411,0.5,0.5
43,43,LINCS,False,LogisticRegression,0.7058823529411765,0.5,0.5
44,44,LINCS,False,LogisticRegression,0.7058823529411765,0.5,0.5
